Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
112,Carlos Delfino\delfica01,SF,29,MIL,54,53,28.5,3.4,8.4,.402,1.6,4.4,.360,1.8,4.0,.449,.497,0.7,0.9,.792,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9.0
113,Luol Deng\denglu01,SF,26,CHI,54,54,39.4,5.8,14.0,.412,1.5,4.0,.367,4.3,10.0,.430,.464,2.4,3.1,.770,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5,15.3
114,Justin Dentmon\dentmju01,PG,26,TOT,6,0,15.2,1.7,4.7,.357,0.3,2.3,.143,1.3,2.3,.571,.393,0.7,1.0,.667,0.0,1.3,1.3,1.7,0.3,0.0,1.2,1.7,4.3
114,Justin Dentmon\dentmju01,PG,26,SAS,2,0,9.5,1.0,3.0,.333,0.0,2.0,.000,1.0,1.0,1.000,.333,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,2.0
114,Justin Dentmon\dentmju01,PG,26,TOR,4,0,18.0,2.0,5.5,.364,0.5,2.5,.200,1.5,3.0,.500,.409,1.0,1.5,.667,0.0,1.8,1.8,2.3,0.3,0.0,1.5,2.0,5.5
115,DeMar DeRozan\derozde01,SG,22,TOR,63,63,35.0,6.0,14.3,.422,0.4,1.5,.261,5.7,12.9,.440,.435,4.3,5.3,.810,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7
116,Boris Diaw\diawbo01,PF,29,TOT,57,35,25.0,2.7,6.2,.444,0.5,1.7,.313,2.2,4.4,.496,.489,0.4,0.6,.629,1.2,3.7,4.9,3.6,0.6,0.4,2.0,2.2,6.4
116,Boris Diaw\diawbo01,PF,29,CHA,37,28,27.5,3.1,7.6,.410,0.6,2.3,.267,2.5,5.3,.472,.451,0.5,0.7,.630,1.3,4.0,5.3,4.3,0.5,0.5,2.3,1.9,7.4
116,Boris Diaw\diawbo01,PF,29,SAS,20,7,20.3,2.0,3.4,.588,0.4,0.7,.615,1.6,2.8,.582,.647,0.3,0.4,.625,1.2,3.1,4.3,2.4,0.7,0.3,1.4,2.7,4.7
117,Ike Diogu\dioguik01,PF,28,SAS,2,0,7.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,1.0,1.0,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0
118,DeSagana Diop\diopde01,C,30,CHA,27,9,12.0,0.6,1.6,.357,0.0,0.0,,0.6,1.6,.357,.357,0.0,0.2,.167,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.3,1.1
119,Keyon Dooling\doolike01,SG,31,BOS,46,2,14.4,1.4,3.5,.405,0.6,1.8,.333,0.8,1.8,.476,.488,0.5,0.7,.742,0.1,0.8,0.8,1.1,0.3,0.0,0.7,1.2,4.0
120,Toney Douglas\douglto01,PG,25,NYK,38,9,17.3,2.5,7.6,.324,0.7,3.1,.231,1.8,4.6,.387,.371,0.6,0.7,.846,0.4,1.5,1.9,2.0,0.8,0.0,1.5,1.4,6.2
121,Goran Dragić\dragigo01,PG,25,HOU,66,28,26.5,4.2,9.1,.462,1.0,3.1,.337,3.2,6.0,.525,.518,2.3,2.9,.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7
122,Jared Dudley\dudleja01,SG,26,PHO,65,60,31.1,4.8,9.9,.485,1.2,3.2,.383,3.6,6.7,.535,.547,1.8,2.5,.726,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6,12.7
123,Chris Duhon\duhonch01,PG,29,ORL,63,9,19.5,1.3,3.2,.419,0.8,1.9,.420,0.6,1.3,.417,.542,0.3,0.3,.810,0.2,1.4,1.6,2.4,0.6,0.1,1.3,1.1,3.8
124,Tim Duncan*\duncati01,C,35,SAS,58,58,28.2,6.2,12.6,.492,0.0,0.1,.000,6.2,12.6,.495,.492,3.0,4.3,.695,1.9,7.1,9.0,2.3,0.7,1.5,1.7,1.7,15.4
125,Mike Dunleavy\dunlemi02,SF,31,MIL,55,3,26.3,4.3,9.2,.474,1.5,3.8,.399,2.8,5.4,.527,.557,2.1,2.6,.811,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3
126,Kevin Durant\duranke01,SF,23,OKC,66,66,38.6,9.7,19.7,.496,2.0,5.2,.387,7.7,14.4,.535,.547,6.5,7.6,.860,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0
127,Jerome Dyson\dysonje01,PG,24,NOH,9,1,20.0,2.1,5.3,.396,0.1,0.9,.125,2.0,4.4,.450,.406,3.1,4.0,.778,0.2,1.9,2.1,2.0,1.2,0.2,2.2,2.1,7.4
128,Devin Ebanks\ebankde01,SG,22,LAL,24,12,16.5,1.5,3.7,.416,0.0,0.4,.000,1.5,3.3,.463,.416,1.0,1.5,.657,1.1,1.2,2.3,0.5,0.5,0.3,0.8,1.1,4.0
129,Wayne Ellington\ellinwa01,SG,24,MIN,51,4,19.1,2.4,5.9,.404,0.7,2.1,.324,1.7,3.8,.448,.462,0.6,0.8,.800,0.3,1.7,1.9,0.6,0.5,0.2,0.5,1.1,6.1
130,Monta Ellis\ellismo01,SG,26,TOT,58,58,36.6,7.8,17.9,.433,1.1,3.5,.308,6.7,14.5,.462,.463,3.8,4.7,.796,0.3,3.1,3.4,6.0,1.5,0.3,3.1,2.3,20.4
130,Monta Ellis\ellismo01,SG,26,GSW,37,37,36.9,8.2,19.0,.433,1.4,4.2,.321,6.9,14.8,.465,.469,4.1,5.0,.812,0.4,3.0,3.4,6.0,1.5,0.3,3.3,2.3,21.9
130,Monta Ellis\ellismo01,SG,26,MIL,21,21,36.0,6.9,16.0,.432,0.6,2.1,.267,6.3,13.9,.457,.449,3.2,4.2,.764,0.2,3.3,3.5,5.9,1.4,0.3,2.6,2.5,17.6
131,Francisco Elson\elsonfr01,C,35,PHI,5,0,3.2,0.2,0.6,.333,0.0,0.0,,0.2,0.6,.333,.333,0.0,0.0,,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.4
132,Andre Emmett\emmetan01,SF,29,NJN,6,0,7.5,0.7,1.2,.571,0.0,0.2,.000,0.7,1.0,.667,.571,0.8,1.3,.625,0.3,0.7,1.0,0.2,0.3,0.2,0.3,0.3,2.2
133,Semih Erden\erdense01,C,25,CLE,28,9,11.9,1.4,2.6,.527,0.0,0.0,,1.4,2.6,.527,.527,0.8,1.5,.512,0.7,1.9,2.6,0.3,0.4,0.2,0.6,2.1,3.5
134,Jeremy Evans\evansje01,SF,24,UTA,29,0,7.5,0.9,1.4,.643,0.0,0.0,.000,0.9,1.4,.659,.643,0.3,0.6,.500,0.7,1.1,1.7,0.4,0.2,0.8,0.2,0.8,2.1
135,Maurice Evans\evansma01,SF,33,WAS,24,0,14.3,1.9,4.7,.402,0.7,1.9,.378,1.2,2.8,.418,.478,0.4,0.5,.769,0.3,0.7,1.0,0.4,0.6,0.0,0.4,1.5,4.9
136,Reggie Evans\evansre01,PF,31,LAC,56,0,13.8,0.6,1.3,.472,0.0,0.0,,0.6,1.3,.472,.472,0.6,1.3,.507,1.8,3.1,4.8,0.3,0.6,0.1,0.8,2.1,1.9
137,Tyreke Evans\evansty01,SG,22,SAC,63,61,34.3,6.5,14.3,.453,0.3,1.6,.202,6.2,12.7,.484,.464,3.2,4.1,.779,1.0,3.6,4.6,4.5,1.3,0.5,2.7,2.2,16.5
138,Christian Eyenga\eyengch01,SF,22,TOT,7,0,14.6,0.9,3.6,.240,0.1,0.4,.333,0.7,3.1,.227,.260,0.6,1.1,.500,0.6,1.4,2.0,0.7,0.4,0.7,0.4,1.0,2.4
138,Christian Eyenga\eyengch01,SF,22,CLE,6,0,13.8,0.5,3.2,.158,0.2,0.3,.500,0.3,2.8,.118,.184,0.3,1.0,.333,0.5,1.5,2.0,0.7,0.5,0.7,0.3,1.2,1.5
138,Christian Eyenga\eyengch01,SF,22,LAL,1,0,19.0,3.0,6.0,.500,0.0,1.0,.000,3.0,5.0,.600,.500,2.0,2.0,1.000,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,8.0
139,Kenneth Faried\farieke01,PF,22,DEN,46,39,22.5,3.9,6.7,.586,0.0,0.0,,3.9,6.7,.586,.586,2.4,3.6,.665,3.1,4.6,7.7,0.8,0.7,1.0,1.2,2.5,10.2
140,Jordan Farmar\farmajo01,PG,25,NJN,39,5,21.3,3.8,8.1,.467,1.4,3.2,.440,2.4,4.9,.484,.554,1.5,1.6,.905,0.2,1.4,1.6,3.3,0.6,0.1,1.7,1.3,10.4
141,Derrick Favors\favorde01,PF,20,UTA,65,9,21.2,3.4,6.8,.499,0.0,0.0,,3.4,6.8,.499,.499,1.9,3.0,.649,2.4,4.1,6.5,0.7,0.6,1.0,1.6,2.2,8.8
142,Raymond Felton\feltora01,PG,27,POR,60,56,31.8,4.4,10.7,.407,1.0,3.4,.305,3.3,7.3,.453,.455,1.7,2.1,.806,0.5,2.0,2.5,6.5,1.3,0.2,2.8,2.0,11.4
143,Rudy Fernández\fernaru01,SG,26,DEN,31,1,22.9,3.2,7.3,.440,1.3,3.9,.328,1.9,3.3,.573,.529,1.0,1.4,.698,0.3,1.8,2.1,2.4,1.0,0.1,1.3,1.2,8.6
144,Kyrylo Fesenko\fesenky01,C,25,IND,3,0,5.7,0.7,1.7,.400,0.0,0.0,,0.7,1.7,.400,.400,1.3,2.0,.667,0.7,2.3,3.0,0.3,0.7,0.0,0.0,0.7,2.7
145,Landry Fields\fieldla01,SG,23,NYK,66,62,28.7,3.6,7.8,.460,0.5,1.8,.256,3.1,5.9,.523,.490,1.2,2.1,.562,0.9,3.3,4.2,2.6,1.2,0.3,1.5,1.5,8.8
146,Derek Fisher\fishede01,PG,37,TOT,63,43,23.9,2.0,5.5,.371,0.6,1.7,.321,1.5,3.8,.393,.421,0.9,1.1,.851,0.2,1.7,1.9,2.7,0.8,0.1,1.2,1.9,5.6
146,Derek Fisher\fishede01,PG,37,LAL,43,43,25.6,2.1,5.6,.383,0.6,1.7,.324,1.6,3.9,.410,.433,1.0,1.2,.830,0.2,1.9,2.1,3.3,0.9,0.1,1.3,2.0,5.9
146,Derek Fisher\fishede01,PG,37,OKC,20,0,20.4,1.9,5.4,.343,0.6,1.8,.314,1.3,3.7,.356,.394,0.7,0.7,.929,0.1,1.4,1.5,1.4,0.6,0.1,0.8,1.6,4.9
147,Jonny Flynn\flynnjo01,PG,22,TOT,29,1,14.3,1.6,4.5,.351,0.3,1.2,.294,1.2,3.3,.371,.389,1.0,1.3,.744,0.3,1.1,1.3,3.3,0.2,0.1,1.2,0.8,4.5
147,Jonny Flynn\flynnjo01,PG,22,HOU,11,0,12.3,1.1,3.7,.293,0.2,0.8,.222,0.9,2.9,.313,.317,1.0,1.3,.786,0.1,0.6,0.7,2.5,0.3,0.1,0.8,0.7,3.4
147,Jonny Flynn\flynnjo01,PG,22,POR,18,1,15.6,1.9,5.0,.378,0.4,1.4,.320,1.4,3.6,.400,.422,1.0,1.4,.720,0.4,1.3,1.7,3.8,0.2,0.1,1.5,0.8,5.2
148,Jeff Foote\footeje01,C,24,NOH,4,0,9.8,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.3,1.3,1.5,0.0,0.0,0.3,0.5,1.3,1.0
149,Gary Forbes\forbega01,SG,26,TOR,48,2,14.9,2.3,5.6,.413,0.6,1.7,.349,1.7,3.9,.441,.467,1.4,1.9,.725,0.6,1.6,2.1,1.1,0.5,0.1,1.1,1.2,6.6
150,T.J. Ford\fordtj01,PG,28,SAS,14,0,13.6,1.4,3.1,.442,0.1,0.6,.250,1.2,2.5,.486,.465,0.8,1.0,.786,0.2,1.1,1.3,3.2,0.6,0.1,1.6,1.6,3.6
151,Courtney Fortson\fortsco01,PG,23,TOT,10,0,9.5,1.1,3.2,.344,0.3,1.3,.231,0.8,1.9,.421,.391,1.0,1.5,.667,0.6,0.9,1.5,1.0,0.3,0.0,1.0,0.5,3.5
151,Courtney Fortson\fortsco01,PG,23,LAC,4,0,11.5,1.3,3.0,.417,0.3,1.0,.250,1.0,2.0,.500,.458,1.5,2.3,.667,1.0,1.0,2.0,1.3,0.0,0.0,1.3,0.8,4.3
151,Courtney Fortson\fortsco01,PG,23,HOU,6,0,8.2,1.0,3.3,.300,0.3,1.5,.222,0.7,1.8,.364,.350,0.7,1.0,.667,0.3,0.8,1.2,0.8,0.5,0.0,0.8,0.3,3.0
152,Jeff Foster\fosteje01,C,35,IND,11,0,12.8,0.8,1.6,.500,0.1,0.1,1.000,0.7,1.5,.471,.528,0.5,0.8,.667,1.6,2.2,3.8,0.4,0.7,0.1,0.6,2.4,2.3
153,Randy Foye\foyera01,SG,28,LAC,65,48,25.9,3.9,9.9,.398,2.0,5.1,.386,2.0,4.8,.410,.496,1.1,1.3,.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2.0,11.0
154,Jimmer Fredette\fredeji01,PG,22,SAC,61,7,18.6,2.8,7.3,.386,1.3,3.5,.361,1.5,3.8,.409,.473,0.7,0.8,.833,0.3,0.9,1.2,1.8,0.5,0.0,1.1,1.2,7.6
155,Enes Freedom\kanteen01,C,19,UTA,66,0,13.2,1.8,3.6,.496,0.0,0.0,.000,1.8,3.6,.498,.496,1.1,1.6,.667,1.6,2.6,4.2,0.1,0.3,0.3,0.8,1.3,4.6
156,Channing Frye\fryech01,PF,28,PHO,64,59,26.1,4.0,9.6,.416,1.4,4.1,.346,2.6,5.5,.469,.490,1.1,1.3,.890,1.1,4.8,5.9,1.4,0.7,1.1,1.0,2.8,10.5
157,Dan Gadzuric\gadzuda01,C,33,NYK,2,0,6.5,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,1.0,.000,0.5,2.0,2.5,0.0,0.5,0.5,0.5,2.0,0.0
158,Sundiata Gaines\gainesu01,SG,25,NJN,57,12,13.9,1.8,4.8,.376,0.5,1.4,.341,1.3,3.3,.392,.428,1.0,1.7,.615,0.5,1.4,1.9,2.2,1.0,0.0,0.9,1.0,5.1
159,Danilo Gallinari\gallida01,SF,23,DEN,43,40,31.4,4.5,10.8,.414,1.4,4.3,.328,3.1,6.6,.470,.479,4.2,4.9,.871,0.7,4.0,4.7,2.7,1.0,0.5,1.6,2.0,14.6
160,Francisco García\garcifr01,SF,30,SAC,49,3,16.3,1.8,4.7,.376,0.8,2.7,.290,1.0,2.0,.490,.459,0.5,0.6,.800,0.2,1.8,2.0,0.6,0.7,0.8,0.4,1.5,4.8
161,Kevin Garnett*\garneke01,C,35,BOS,60,60,31.1,6.5,13.0,.503,0.1,0.2,.333,6.5,12.8,.505,.505,2.7,3.2,.857,1.1,7.1,8.2,2.9,0.9,1.0,1.8,2.4,15.8
162,Marc Gasol\gasolma01,C,27,MEM,65,65,36.5,5.5,11.4,.482,0.0,0.2,.083,5.5,11.2,.489,.483,3.6,4.9,.748,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1,14.6
163,Pau Gasol\gasolpa01,PF,31,LAL,65,65,37.4,7.1,14.1,.501,0.1,0.4,.259,7.0,13.7,.508,.504,3.1,4.0,.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0,17.4
164,Rudy Gay\gayru01,SF,25,MEM,65,65,37.3,7.5,16.4,.455,0.8,2.7,.312,6.6,13.8,.482,.480,3.2,4.0,.791,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19.0
165,Alonzo Gee\geeal01,SG,24,CLE,63,31,29.0,3.6,8.7,.412,0.7,2.2,.321,2.9,6.6,.442,.452,2.7,3.4,.788,1.6,3.5,5.1,1.8,1.3,0.3,1.8,2.4,10.6
166,Paul George\georgpa01,SG,21,IND,66,66,29.7,4.3,9.7,.440,1.4,3.5,.385,2.9,6.1,.472,.510,2.2,2.8,.802,0.8,4.8,5.6,2.4,1.6,0.6,1.8,2.9,12.1
167,Daniel Gibson\gibsoda01,SG,25,CLE,35,7,26.2,2.5,7.1,.351,1.6,4.0,.396,0.9,3.1,.294,.462,1.0,1.2,.791,0.3,2.6,2.9,2.2,0.7,0.5,1.3,2.0,7.5
168,Taj Gibson\gibsota01,PF,26,CHI,63,0,20.4,3.2,6.4,.495,0.0,0.0,,3.2,6.4,.495,.495,1.3,2.1,.622,2.1,3.1,5.3,0.7,0.4,1.3,1.0,2.1,7.7
169,Manu Ginóbili*\ginobma01,SG,34,SAS,34,7,23.3,4.4,8.4,.526,1.5,3.7,.413,2.9,4.7,.616,.618,2.6,3.0,.871,0.5,2.9,3.4,4.4,0.7,0.4,1.9,1.6,12.9
170,Mickell Gladness\gladnmi01,PF,25,TOT,26,7,9.7,1.0,2.3,.424,0.0,0.0,,1.0,2.3,.424,.424,0.2,0.5,.500,0.5,1.7,2.2,0.2,0.2,0.8,0.3,1.2,2.2
170,Mickell Gladness\gladnmi01,PF,25,MIA,8,0,3.5,0.1,0.4,.333,0.0,0.0,,0.1,0.4,.333,.333,0.0,0.0,,0.1,1.3,1.4,0.3,0.1,0.1,0.4,1.0,0.3
170,Mickell Gladness\gladnmi01,PF,25,GSW,18,7,12.4,1.3,3.1,.429,0.0,0.0,,1.3,3.1,.429,.429,0.3,0.7,.500,0.7,1.9,2.6,0.2,0.2,1.1,0.2,1.3,3.0
171,Ryan Gomes\gomesry01,SF,29,LAC,32,2,13.3,1.0,3.0,.326,0.1,0.9,.138,0.8,2.1,.409,.347,0.3,0.3,.727,0.4,1.5,1.9,0.4,0.5,0.0,0.5,1.1,2.3
172,Drew Gooden\goodedr01,C,30,MIL,56,46,26.2,5.1,11.7,.437,0.3,1.0,.291,4.8,10.8,.450,.449,3.1,3.7,.846,2.3,4.2,6.5,2.6,0.8,0.6,1.9,2.0,13.7
173,Ben Gordon\gordobe01,SG,28,DET,52,21,26.9,4.5,10.2,.442,1.2,2.8,.429,3.3,7.4,.446,.501,2.3,2.6,.860,0.3,2.1,2.3,2.4,0.7,0.2,2.2,2.2,12.5
174,Eric Gordon\gordoer01,SG,23,NOH,9,9,34.4,7.0,15.6,.450,1.1,4.4,.250,5.9,11.1,.530,.486,5.4,7.2,.754,0.2,2.6,2.8,3.4,1.4,0.4,2.7,2.2,20.6
175,Marcin Gortat\gortama01,C,27,PHO,66,66,32.0,6.5,11.7,.555,0.0,0.0,.000,6.5,11.6,.557,.555,2.5,3.8,.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4
176,Andrew Goudelock\goudean01,SG,23,LAL,40,0,10.5,1.7,4.4,.391,0.7,1.9,.373,1.0,2.5,.404,.471,0.3,0.3,.917,0.1,0.7,0.8,0.5,0.1,0.0,0.5,0.8,4.4
177,Danny Granger\grangda01,SF,28,IND,62,62,33.3,6.3,15.2,.416,2.0,5.2,.381,4.3,10.0,.434,.481,4.1,4.7,.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3,18.7
178,Aaron Gray\grayaa01,C,27,TOR,49,40,16.6,1.7,3.3,.516,0.0,0.0,,1.7,3.3,.516,.516,0.5,1.0,.532,1.7,4.0,5.7,0.6,0.4,0.3,1.0,2.6,3.9
179,Danny Green\greenda02,SG,24,SAS,66,38,23.1,3.2,7.2,.442,1.5,3.5,.436,1.7,3.7,.449,.549,1.2,1.5,.790,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1
180,Gerald Green\greenge01,SF,26,NJN,31,2,25.2,5.0,10.3,.481,1.4,3.5,.391,3.6,6.8,.529,.548,1.6,2.1,.754,0.5,3.0,3.5,1.1,0.9,0.5,1.8,2.6,12.9
181,Willie Green\greenwi01,SG,30,ATL,53,2,17.4,2.9,6.1,.471,0.9,2.1,.442,1.9,4.0,.486,.548,0.9,1.1,.857,0.3,1.2,1.5,0.8,0.4,0.1,0.6,1.4,7.6
182,Donté Greene\greendo01,PF,23,SAC,53,7,14.7,2.0,5.0,.406,0.5,2.0,.238,1.6,3.0,.516,.453,0.8,1.0,.800,0.4,2.2,2.5,0.6,0.3,0.5,0.6,1.3,5.4
183,Blake Griffin\griffbl01,PF,22,LAC,66,66,36.2,8.5,15.5,.549,0.0,0.2,.125,8.5,15.2,.556,.550,3.7,7.1,.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7
184,Hamed Haddadi\haddaha01,C,26,MEM,35,0,5.9,0.7,1.4,.542,0.0,0.0,.000,0.7,1.3,.553,.542,0.5,0.7,.692,0.8,1.2,2.0,0.2,0.0,0.7,0.6,1.2,2.0
185,Jordan Hamilton\hamiljo02,SF,21,DEN,26,2,9.9,1.8,4.3,.432,0.7,1.8,.362,1.2,2.5,.484,.509,0.1,0.2,.400,0.4,2.0,2.4,0.8,0.2,0.1,0.6,0.6,4.4
186,Richard Hamilton\hamilri01,SG,33,CHI,28,28,24.9,5.0,11.1,.452,0.6,1.6,.370,4.4,9.4,.466,.479,1.0,1.3,.784,0.7,1.6,2.4,3.0,0.4,0.0,1.8,2.0,11.6
187,Tyler Hansbrough\hansbty01,PF,26,IND,66,0,21.8,2.9,7.3,.405,0.0,0.0,.000,2.9,7.2,.406,.405,3.4,4.2,.813,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,9.3
188,Luke Harangody\haranlu01,PF,24,CLE,21,1,11.0,1.1,3.1,.354,0.2,1.0,.238,0.9,2.1,.409,.392,0.4,0.6,.750,1.0,1.6,2.5,0.3,0.3,0.1,0.2,0.8,2.9
189,James Harden\hardeja01,SG,22,OKC,62,2,31.4,5.0,10.1,.491,1.8,4.7,.390,3.1,5.4,.579,.582,5.0,6.0,.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4,16.8
190,Justin Harper\harpeju01,PF,22,ORL,14,0,6.0,0.6,2.2,.290,0.1,0.9,.154,0.5,1.3,.389,.323,0.0,0.1,.000,0.2,0.6,0.9,0.1,0.1,0.2,0.4,0.4,1.4
191,Josh Harrellson\harrejo01,PF,22,NYK,37,4,14.6,1.7,4.0,.423,0.5,1.6,.339,1.2,2.4,.478,.490,0.4,0.7,.615,1.3,2.6,3.9,0.3,0.6,0.5,0.5,1.3,4.4
192,Al Harrington\harrial01,PF,31,DEN,64,1,27.5,5.4,12.1,.446,1.6,4.7,.333,3.8,7.3,.519,.512,1.9,2.8,.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2
193,Devin Harris\harride01,PG,28,UTA,63,63,27.6,3.8,8.6,.445,1.2,3.4,.362,2.6,5.2,.498,.516,2.5,3.3,.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2,11.3
194,Manny Harris\harrima01,SG,22,CLE,26,5,17.5,2.3,5.8,.400,0.5,1.4,.333,1.8,4.4,.421,.440,1.6,2.3,.695,0.4,2.3,2.7,1.2,0.5,0.2,1.0,1.1,6.7
195,Terrel Harris\harrite01,SG,24,MIA,22,1,14.5,1.3,3.8,.349,0.4,1.8,.205,1.0,2.0,.477,.398,0.6,1.0,.667,0.8,1.5,2.3,1.2,0.4,0.1,1.1,1.5,3.6
196,Tobias Harris\harrito02,SF,19,MIL,42,9,11.4,1.9,4.0,.467,0.1,0.5,.261,1.7,3.5,.500,.485,1.0,1.3,.815,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1.1,5.0
197,Udonis Haslem\hasleud01,PF,31,MIA,64,10,24.8,2.4,5.6,.423,0.0,0.0,,2.4,5.6,.423,.423,1.3,1.6,.814,1.8,5.5,7.3,0.7,0.5,0.4,0.9,2.2,6.0
198,Spencer Hawes\hawessp01,C,23,PHI,37,29,24.9,4.2,8.6,.489,0.1,0.3,.250,4.1,8.3,.498,.494,1.1,1.5,.727,2.1,5.2,7.3,2.6,0.4,1.3,1.5,2.7,9.6
199,Chuck Hayes\hayesch01,C,28,SAC,54,9,19.2,1.4,3.1,.429,0.0,0.0,.000,1.4,3.1,.435,.429,0.5,0.7,.667,1.3,3.0,4.3,1.4,0.7,0.3,0.9,2.1,3.2
200,Gordon Hayward\haywago01,SF,21,UTA,66,58,30.5,4.0,8.9,.456,0.8,2.4,.346,3.2,6.5,.496,.503,2.9,3.5,.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,11.8
201,Lazar Hayward\haywala01,SF,25,OKC,26,0,5.4,0.5,1.5,.342,0.2,0.5,.286,0.3,0.9,.375,.395,0.3,0.5,.583,0.1,0.5,0.6,0.2,0.1,0.0,0.3,0.7,1.4
202,Brendan Haywood\haywobr01,C,32,DAL,54,54,21.2,2.2,4.2,.518,0.0,0.0,,2.2,4.2,.518,.518,0.8,1.8,.469,2.6,3.4,6.0,0.4,0.4,1.0,0.9,2.2,5.2
203,Gerald Henderson\hendege02,SG,24,CHA,55,55,33.3,6.0,13.1,.459,0.2,0.9,.234,5.8,12.3,.475,.467,2.8,3.7,.760,1.2,2.9,4.1,2.3,0.9,0.4,1.8,2.3,15.1
204,Xavier Henry\henryxa01,SG,20,NOH,45,0,16.9,2.0,5.1,.395,0.2,0.4,.412,1.8,4.7,.393,.410,1.2,1.9,.612,0.5,1.8,2.4,0.8,0.6,0.2,0.8,1.3,5.3
205,Roy Hibbert\hibbero01,C,25,IND,65,65,29.8,5.1,10.3,.497,0.0,0.0,.000,5.1,10.3,.498,.497,2.6,3.7,.711,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0,12.8
206,J.J. Hickson\hicksjj01,PF,23,TOT,54,19,23.0,3.4,7.3,.467,0.0,0.0,.000,3.4,7.2,.469,.467,1.6,2.5,.642,2.5,3.7,6.2,0.8,0.6,0.6,1.3,1.6,8.4
206,J.J. Hickson\hicksjj01,PF,23,SAC,35,9,18.4,1.8,4.9,.370,0.0,0.0,.000,1.8,4.9,.372,.370,1.1,1.7,.638,1.9,3.1,5.1,0.6,0.5,0.5,1.1,1.3,4.7
206,J.J. Hickson\hicksjj01,PF,23,POR,19,10,31.6,6.3,11.5,.543,0.0,0.1,.000,6.3,11.5,.546,.543,2.6,4.0,.645,3.5,4.8,8.3,1.2,0.6,0.9,1.6,2.2,15.1
207,Cory Higgins\higgico01,PG,22,CHA,38,0,11.1,1.4,4.2,.325,0.1,0.5,.200,1.3,3.7,.343,.338,1.1,1.6,.700,0.2,0.7,0.9,0.9,0.1,0.2,1.0,1.1,3.9
208,Nenê\hilarne01,C,29,TOT,39,33,28.5,5.4,10.1,.537,0.0,0.1,.000,5.4,10.0,.542,.537,2.9,4.3,.673,1.6,5.8,7.5,2.1,1.1,1.0,2.5,2.4,13.7
208,Nenê\hilarne01,C,29,DEN,28,27,29.5,5.1,10.0,.509,0.0,0.1,.000,5.1,10.0,.513,.509,3.2,4.8,.677,1.5,5.9,7.4,2.2,1.3,0.9,2.8,2.5,13.4
208,Nenê\hilarne01,C,29,WAS,11,6,25.8,6.2,10.2,.607,0.0,0.2,.000,6.2,10.0,.618,.607,2.1,3.2,.657,1.8,5.7,7.5,1.7,0.5,1.2,1.7,2.4,14.5
209,George Hill\hillge01,PG,25,IND,50,9,25.5,3.4,7.6,.442,1.1,2.9,.367,2.3,4.7,.489,.513,1.8,2.3,.778,0.6,2.4,3.0,2.9,0.8,0.3,1.0,2.0,9.6
210,Grant Hill*\hillgr01,SF,39,PHO,49,46,28.1,4.1,9.2,.446,0.3,1.1,.264,3.8,8.1,.470,.461,1.7,2.2,.761,0.6,2.9,3.5,2.2,0.8,0.6,1.3,1.8,10.2
211,Jordan Hill\hilljo01,C,24,TOT,39,8,14.1,2.1,4.2,.497,0.0,0.1,.000,2.1,4.2,.506,.497,0.8,1.2,.638,1.6,3.2,4.8,0.4,0.4,0.7,0.8,1.8,5.0
