Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
134,Derek Fisher\fishede01,PG,30,GSW,74,32,2222,297,755,.393,108,291,.371,189,464,.407,.465,175,203,.862,38,180,218,301,76,4,129,176,877
135,Marcus Fizer\fizerma01,PF,26,MIL,54,0,903,133,292,.455,0,6,.000,133,286,.465,.455,70,103,.680,29,146,175,64,25,13,63,96,336
136,Luis Flores\florelu01,PG,23,TOT,16,0,77,14,29,.483,5,10,.500,9,19,.474,.569,2,2,1.000,1,2,3,11,2,0,11,9,35
136,Luis Flores\florelu01,PG,23,GSW,15,0,73,13,27,.481,4,9,.444,9,18,.500,.556,2,2,1.000,0,2,2,11,2,0,11,9,32
136,Luis Flores\florelu01,PG,23,DEN,1,0,4,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,,1,0,1,0,0,0,0,0,3
137,Danny Fortson\fortsda01,C,28,SEA,62,0,1047,118,226,.522,0,0,,118,226,.522,.522,227,258,.880,157,191,348,8,15,7,91,265,463
138,Jeff Foster\fosteje01,C,28,IND,61,43,1594,168,324,.519,0,5,.000,168,319,.527,.519,90,142,.634,205,345,550,43,46,12,55,186,426
139,Tremaine Fowlkes\fowlktr01,SF,28,IND,8,0,56,9,17,.529,1,3,.333,8,14,.571,.559,0,2,.000,3,5,8,0,2,0,5,7,19
140,Adonal Foyle\foylead01,C,29,GSW,78,50,1700,156,311,.502,0,0,,156,311,.502,.502,40,72,.556,165,264,429,56,26,159,58,201,352
141,Richie Frahm\frahmri01,SG,27,POR,43,0,499,56,140,.400,31,80,.388,25,60,.417,.511,21,25,.840,17,44,61,30,15,4,14,35,164
142,Steve Francis\francst01,PG,27,ORL,78,78,2978,563,1330,.423,38,127,.299,525,1203,.436,.438,499,606,.823,126,324,450,547,112,28,317,273,1663
143,Matt Freije\freijma01,PF,23,NOH,23,11,441,37,127,.291,14,54,.259,23,73,.315,.346,5,8,.625,16,45,61,20,13,2,17,40,93
144,Lawrence Funderburke\fundela01,PF,34,CHI,2,0,21,3,6,.500,0,0,,3,6,.500,.500,3,5,.600,1,2,3,0,0,0,0,2,9
145,Dan Gadzuric\gadzuda01,C,26,MIL,81,81,1783,243,451,.539,0,0,,243,451,.539,.539,107,199,.538,261,413,674,30,47,106,81,224,593
146,Reece Gaines\gainere01,PG,24,TOT,21,0,187,17,50,.340,4,14,.286,13,36,.361,.380,3,4,.750,1,13,14,7,5,1,7,17,41
146,Reece Gaines\gainere01,PG,24,HOU,10,0,108,10,27,.370,3,12,.250,7,15,.467,.426,3,4,.750,0,11,11,3,3,0,4,12,26
146,Reece Gaines\gainere01,PG,24,MIL,11,0,79,7,23,.304,1,2,.500,6,21,.286,.326,0,0,,1,2,3,4,2,1,3,5,15
147,Alex Garcia\garcial01,SG,24,NOH,8,3,146,18,52,.346,5,18,.278,13,34,.382,.394,3,4,.750,7,8,15,18,4,1,8,15,44
148,Kevin Garnett*\garneke01,PF,28,MIN,82,82,3121,683,1360,.502,6,25,.240,677,1335,.507,.504,445,549,.811,247,861,1108,466,121,112,222,207,1817
149,Pat Garrity\garripa01,PF,28,ORL,71,0,955,123,306,.402,49,147,.333,74,159,.465,.482,29,33,.879,21,103,124,30,19,9,30,107,324
150,Pau Gasol\gasolpa01,PF,24,MEM,56,53,1790,357,695,.514,1,6,.167,356,689,.517,.514,282,367,.768,130,280,410,135,37,93,137,146,997
151,Devean George\georgde01,SF,27,LAL,15,3,306,37,104,.356,21,58,.362,16,46,.348,.457,15,20,.750,13,40,53,14,8,2,12,32,110
152,Eddie Gill\gilled01,PG,26,IND,73,3,1021,81,242,.335,36,117,.308,45,125,.360,.409,71,81,.877,16,96,112,83,59,5,60,105,269
153,Kendall Gill\gillke01,SG,36,MIL,14,0,284,32,80,.400,3,9,.333,29,71,.408,.419,18,20,.900,11,26,37,27,14,4,9,37,85
154,Manu Ginóbili*\ginobma01,SG,27,SAS,74,74,2193,367,780,.471,97,258,.376,270,522,.517,.533,355,442,.803,75,254,329,288,119,27,172,190,1186
155,Gordan Giriček\giricgo01,SG,27,UTA,81,44,1660,283,632,.448,38,105,.362,245,527,.465,.478,111,137,.810,25,157,182,137,46,11,90,155,715
156,Dion Glover\glovedi01,SG,26,SAS,7,0,68,8,22,.364,1,8,.125,7,14,.500,.386,8,10,.800,3,8,11,4,3,3,2,9,25
157,Anthony Goldwire\goldwan01,PG,33,TOT,33,2,537,57,136,.419,32,80,.400,25,56,.446,.537,26,31,.839,10,49,59,78,15,0,15,32,172
157,Anthony Goldwire\goldwan01,PG,33,DET,9,0,55,4,15,.267,3,9,.333,1,6,.167,.367,7,8,.875,1,7,8,0,0,0,1,5,18
157,Anthony Goldwire\goldwan01,PG,33,MIL,24,2,482,53,121,.438,29,71,.408,24,50,.480,.558,19,23,.826,9,42,51,78,15,0,14,27,154
158,Drew Gooden\goodedr01,PF,23,CLE,82,80,2523,464,943,.492,5,28,.179,459,915,.502,.495,251,310,.810,207,546,753,130,77,76,133,233,1184
159,Ben Gordon\gordobe01,SG,21,CHI,82,3,2002,434,1056,.411,134,331,.405,300,725,.414,.474,233,270,.863,55,160,215,164,53,10,186,224,1235
160,Brian Grant\grantbr01,C,32,LAL,69,8,1136,103,209,.493,0,0,,103,209,.493,.493,57,79,.722,101,156,257,34,23,23,43,175,263
161,Willie Green\greenwi01,SG,23,PHI,57,21,1066,155,423,.366,30,105,.286,125,318,.393,.402,97,125,.776,22,111,133,100,34,6,75,121,437
162,Adrian Griffin\griffad01,SF,30,CHI,69,1,667,58,161,.360,2,9,.222,56,152,.368,.366,33,44,.750,52,94,146,53,43,4,30,78,151
163,Eddie Griffin\griffed01,PF,22,MIN,70,0,1492,202,522,.387,67,204,.328,135,318,.425,.451,56,78,.718,128,325,453,53,23,118,55,120,527
164,Tom Gugliotta\guglito01,PF,35,TOT,47,9,966,99,241,.411,8,26,.308,91,215,.423,.427,33,43,.767,56,135,191,68,41,17,57,104,239
164,Tom Gugliotta\guglito01,PF,35,BOS,20,0,218,11,37,.297,0,0,,11,37,.297,.297,4,6,.667,15,28,43,12,9,4,9,23,26
164,Tom Gugliotta\guglito01,PF,35,ATL,27,9,748,88,204,.431,8,26,.308,80,178,.449,.451,29,37,.784,41,107,148,56,32,13,48,81,213
165,Marcus Haislip\haislma01,PF,24,IND,9,0,106,13,38,.342,0,1,.000,13,37,.351,.342,6,11,.545,5,10,15,3,2,2,6,15,32
166,Darvin Ham\hamda01,SF,31,DET,47,0,275,17,37,.459,0,0,,17,37,.459,.459,12,31,.387,19,16,35,5,6,7,8,39,46
167,Richard Hamilton\hamilri01,SG,26,DET,76,76,2926,510,1160,.440,36,118,.305,474,1042,.455,.455,368,429,.858,74,221,295,372,77,13,217,232,1424
168,Zendon Hamilton\hamilze01,C,29,MIL,16,0,159,11,32,.344,0,0,,11,32,.344,.344,29,48,.604,18,24,42,6,5,2,12,26,51
169,Ben Handlogten\handlbe01,C,31,UTA,21,5,297,43,83,.518,0,1,.000,43,82,.524,.518,9,17,.529,23,42,65,13,7,5,18,55,95
170,Anfernee Hardaway\hardaan01,SF,33,NYK,37,0,894,110,260,.423,15,50,.300,95,210,.452,.452,34,46,.739,19,70,89,74,28,3,50,79,269
171,Matt Harpring\harprma01,SF,28,UTA,78,55,2584,418,855,.489,9,43,.209,409,812,.504,.494,245,315,.778,196,284,480,142,70,16,133,250,1090
172,Al Harrington\harrial01,SF,24,ATL,66,66,2550,453,986,.459,16,74,.216,437,912,.479,.468,236,351,.672,145,316,461,208,85,16,204,249,1158
173,Junior Harrington\harriju01,SG,24,NOH,29,7,550,64,178,.360,6,19,.316,58,159,.365,.376,29,35,.829,13,50,63,62,25,5,41,72,163
174,Othella Harrington\harriot01,PF,31,CHI,70,28,1271,217,424,.512,0,0,,217,424,.512,.512,127,177,.718,106,186,292,56,24,18,84,188,561
175,Devin Harris\harride01,PG,21,DAL,76,19,1173,157,366,.429,44,131,.336,113,235,.481,.489,78,103,.757,28,74,102,169,77,19,82,139,436
176,Lucious Harris\harrilu01,SG,34,CLE,73,4,1128,118,299,.395,21,65,.323,97,234,.415,.430,56,69,.812,39,82,121,49,27,6,29,68,313
177,David Harrison\harrida01,C,22,IND,43,14,760,106,184,.576,0,0,,106,184,.576,.576,52,91,.571,48,87,135,13,16,55,53,134,264
178,Jason Hart\hartja01,PG,26,CHA,74,27,1887,257,573,.449,35,95,.368,222,478,.464,.479,157,200,.785,18,185,203,367,99,14,102,167,706
179,Donnell Harvey\harvedo01,PF,24,NJN,3,0,16,2,2,1.000,0,0,,2,2,1.000,1.000,4,4,1.000,2,5,7,1,1,1,1,2,8
180,Udonis Haslem\hasleud01,PF,24,MIA,80,80,2675,346,641,.540,0,4,.000,346,637,.543,.540,178,225,.791,239,487,726,108,63,41,113,260,870
181,Trenton Hassell\hassetr01,SG,25,MIN,82,51,2068,225,475,.474,1,11,.091,224,464,.483,.475,90,114,.789,80,139,219,128,30,30,64,200,541
182,Jarvis Hayes\hayesja01,SF,23,WAS,54,22,1560,206,530,.389,42,123,.341,164,407,.403,.428,99,118,.839,41,186,227,90,49,9,62,107,553
183,Brendan Haywood\haywobr01,C,25,WAS,68,68,1865,239,427,.560,0,0,,239,427,.560,.560,159,261,.609,202,262,464,57,52,114,96,218,637
184,Alan Henderson\hendeal01,PF,32,DAL,78,10,1203,116,220,.527,0,2,.000,116,218,.532,.527,41,76,.539,164,184,348,21,29,37,49,149,273
185,Nenê\hilarne01,C,22,DEN,55,18,1317,194,386,.503,0,2,.000,194,384,.505,.503,140,212,.660,104,221,325,84,50,48,94,167,528
186,Grant Hill*\hillgr01,SF,32,ORL,67,67,2338,517,1015,.509,3,13,.231,514,1002,.513,.511,280,341,.821,77,241,318,220,97,28,161,144,1317
187,Kirk Hinrich\hinriki01,PG,24,CHI,77,77,2800,445,1122,.397,145,408,.355,300,714,.420,.461,171,216,.792,32,272,304,494,122,21,176,244,1206
188,Fred Hoiberg\hoibefr01,SG,32,MIN,76,0,1272,139,284,.489,70,145,.483,69,139,.496,.613,89,102,.873,32,149,181,85,50,15,20,105,437
189,Robert Horry\horryro01,PF,34,SAS,75,16,1396,157,375,.419,51,138,.370,106,237,.447,.487,86,109,.789,91,177,268,80,67,60,69,138,451
190,Eddie House\houseed01,PG-SG,26,TOT,68,7,891,165,366,.451,44,97,.454,121,269,.450,.511,23,27,.852,16,67,83,96,44,6,35,65,397
190,Eddie House\houseed01,SG,26,CHA,13,5,300,61,135,.452,12,29,.414,49,106,.462,.496,10,13,.769,2,17,19,24,24,3,13,23,144
190,Eddie House\houseed01,SG,26,MIL,5,0,41,6,17,.353,4,6,.667,2,11,.182,.471,0,0,,0,3,3,5,2,0,0,3,16
190,Eddie House\houseed01,PG,26,SAC,50,2,550,98,214,.458,28,62,.452,70,152,.461,.523,13,14,.929,14,47,61,67,18,3,22,39,237
191,Allan Houston\houstal01,SG,33,NYK,20,11,532,85,205,.415,31,80,.388,54,125,.432,.490,36,43,.837,4,19,23,42,8,2,21,40,237
192,Dwight Howard\howardw01,PF,19,ORL,82,82,2670,352,677,.520,0,2,.000,352,675,.521,.520,277,413,.671,287,536,823,75,77,136,165,232,981
193,Josh Howard\howarjo01,SF,24,DAL,76,76,2446,377,793,.475,34,115,.296,343,678,.506,.497,170,232,.733,169,315,484,109,116,49,122,211,958
194,Juwan Howard\howarju01,PF,31,HOU,61,47,1624,244,541,.451,0,1,.000,244,540,.452,.451,97,115,.843,126,220,346,94,32,5,79,143,585
195,Troy Hudson\hudsotr01,PG,28,MIN,79,32,1729,266,664,.401,89,258,.345,177,406,.436,.468,70,90,.778,19,86,105,283,27,6,113,121,691
196,Larry Hughes\hughela01,SG,26,WAS,61,61,2358,467,1086,.430,59,209,.282,408,877,.465,.457,352,453,.777,74,308,382,285,176,18,153,168,1345
197,Ryan Humphrey\humphry01,SF,25,MEM,35,0,317,42,103,.408,0,2,.000,42,101,.416,.408,18,37,.486,50,37,87,6,10,1,23,35,102
198,Kris Humphries\humphkr01,PF,19,UTA,67,4,873,116,287,.404,2,6,.333,114,281,.406,.408,44,101,.436,73,124,197,43,25,18,52,96,278
199,Brandon Hunter\huntebr01,PF,24,ORL,31,0,224,37,73,.507,0,0,,37,73,.507,.507,21,39,.538,25,44,69,3,4,7,22,42,95
200,Lindsey Hunter\hunteli01,SG,34,DET,76,3,1144,108,302,.358,23,84,.274,85,218,.390,.396,46,58,.793,38,85,123,130,68,13,68,125,285
201,Steven Hunter\huntest01,C,23,PHO,76,3,1046,135,220,.614,0,1,.000,135,219,.616,.614,78,163,.479,98,129,227,13,4,102,44,131,348
202,Andre Iguodala\iguodan01,SG,21,PHI,82,82,2686,269,546,.493,47,142,.331,222,404,.550,.536,156,210,.743,89,375,464,246,138,48,139,204,741
203,Zydrunas Ilgauskas\ilgauzy01,C,29,CLE,78,78,2615,458,979,.468,2,7,.286,456,972,.469,.469,402,503,.799,299,373,672,100,53,165,191,313,1320
204,D.J. Mbenga\mbengdj01,C,24,DAL,15,1,58,6,14,.429,0,0,,6,14,.429,.429,3,4,.750,3,5,8,0,0,5,5,13,15
205,Allen Iverson*\iversal01,PG,29,PHI,75,75,3174,771,1818,.424,104,338,.308,667,1480,.451,.453,656,786,.835,51,248,299,596,180,9,344,140,2302
206,Royal Ivey\iveyro01,PG,23,ATL,62,5,809,85,198,.429,3,9,.333,82,189,.434,.437,47,67,.701,19,65,84,103,39,7,58,140,220
207,Bobby Jackson\jacksbo01,SG,31,SAC,25,0,536,109,255,.427,33,96,.344,76,159,.478,.492,50,58,.862,23,62,85,59,14,2,28,58,301
208,Jermaine Jackson\jacksje01,SG,28,NYK,21,0,230,17,33,.515,0,2,.000,17,31,.548,.515,8,13,.615,3,20,23,24,7,1,10,26,42
209,Jim Jackson\jacksji01,SF,34,TOT,64,27,1987,248,582,.426,122,295,.414,126,287,.439,.531,54,58,.931,33,236,269,183,35,5,115,153,672
209,Jim Jackson\jacksji01,SF,34,HOU,24,24,990,118,283,.417,54,147,.367,64,136,.471,.512,30,33,.909,10,105,115,86,23,1,56,67,320
209,Jim Jackson\jacksji01,SF,34,PHO,40,3,997,130,299,.435,68,148,.459,62,151,.411,.548,24,25,.960,23,131,154,97,12,4,59,86,352
210,Luke Jackson\jackslu02,SF,23,CLE,10,0,43,10,27,.370,4,6,.667,6,21,.286,.444,5,6,.833,2,4,6,3,0,0,2,4,29
211,Marc Jackson\jacksma02,C,30,PHI,81,23,1976,340,731,.465,0,2,.000,340,729,.466,.465,289,349,.828,184,222,406,81,32,18,131,171,969
212,Stephen Jackson\jacksst02,SF,26,IND,51,49,1806,330,819,.403,103,286,.360,227,533,.426,.466,190,229,.830,44,206,250,119,64,14,123,154,953
213,Casey Jacobsen\jacobca01,SG-SF,23,TOT,84,1,1798,165,408,.404,66,177,.373,99,231,.429,.485,151,192,.786,35,132,167,113,33,8,71,104,547
213,Casey Jacobsen\jacobca01,SF,23,PHO,40,0,768,65,157,.414,34,89,.382,31,68,.456,.522,48,62,.774,17,50,67,37,11,1,27,56,212
213,Casey Jacobsen\jacobca01,SG,23,NOH,44,1,1030,100,251,.398,32,88,.364,68,163,.417,.462,103,130,.792,18,82,100,76,22,7,44,48,335
214,Jerome James\jamesje01,C,29,SEA,80,80,1330,174,342,.509,0,2,.000,174,340,.512,.509,47,65,.723,81,160,241,19,23,111,88,279,395
215,LeBron James\jamesle01,SF,20,CLE,80,80,3388,795,1684,.472,108,308,.351,687,1376,.499,.504,477,636,.750,111,477,588,577,177,52,262,146,2175
216,Mike James\jamesmi01,PG,29,TOT,74,5,1859,331,751,.441,100,259,.386,231,492,.470,.507,109,145,.752,35,173,208,263,65,6,106,174,871
216,Mike James\jamesmi01,PG,29,MIL,47,0,1167,205,460,.446,58,152,.382,147,308,.477,.509,67,90,.744,23,99,122,185,40,4,80,114,535
216,Mike James\jamesmi01,PG,29,HOU,27,5,692,126,291,.433,42,107,.393,84,184,.457,.505,42,55,.764,12,74,86,78,25,2,26,60,336
217,Antawn Jamison\jamisan01,PF,28,WAS,68,68,2605,519,1189,.437,71,208,.341,448,981,.457,.466,225,296,.760,160,359,519,154,55,16,118,151,1334
218,Marko Jarić\jaricma01,PG,26,LAC,50,41,1656,189,457,.414,56,151,.371,133,306,.435,.475,59,82,.720,20,141,161,303,84,17,98,107,493
219,Al Jefferson\jeffeal01,PF,20,BOS,71,1,1051,195,369,.528,0,3,.000,195,366,.533,.528,85,135,.630,119,193,312,24,22,55,66,195,475
220,Richard Jefferson\jefferi01,SF,24,NJN,33,33,1355,238,564,.422,30,89,.337,208,475,.438,.449,227,269,.844,49,191,240,133,33,17,132,109,733
221,Jared Jeffries\jeffrja01,SF,23,WAS,77,71,2007,203,434,.468,16,51,.314,187,383,.488,.486,101,173,.584,152,222,374,151,66,35,114,206,523
222,Horace Jenkins\jenkiho01,PG,30,DET,15,0,104,15,45,.333,0,9,.000,15,36,.417,.333,12,13,.923,3,6,9,9,5,1,7,6,42
223,Britton Johnsen\johnsbr01,SF,25,IND,6,1,87,6,22,.273,0,4,.000,6,18,.333,.273,0,0,,5,5,10,4,1,0,3,10,12
224,Anthony Johnson\johnsan02,PG,30,IND,63,36,1747,203,456,.445,41,108,.380,162,348,.466,.490,85,113,.752,32,147,179,302,59,15,96,144,532
225,DerMarr Johnson\johnsde03,SG,24,DEN,71,40,1232,185,371,.499,53,148,.358,132,223,.592,.570,80,101,.792,43,108,151,75,43,18,65,140,503
226,Ervin Johnson\johnser02,C,37,MIN,46,23,410,28,54,.519,1,1,1.000,27,53,.509,.528,16,25,.640,43,70,113,6,7,13,18,86,73
227,Joe Johnson\johnsjo02,SF,23,PHO,82,82,3240,544,1179,.461,177,370,.478,367,809,.454,.536,135,180,.750,120,302,422,291,79,24,148,167,1400
228,Linton Johnson\johnsli01,SF,24,SAS,2,0,15,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,3,3,0,1,0,1,1,0
229,Dahntay Jones\jonesda02,SG,24,MEM,52,7,649,83,190,.437,23,60,.383,60,130,.462,.497,44,64,.688,11,58,69,21,13,11,29,81,233
230,Damon Jones\jonesda01,PG,28,MIA,82,66,2576,331,726,.456,225,521,.432,106,205,.517,.611,68,86,.791,14,217,231,350,44,5,98,121,955
231,Eddie Jones\jonesed02,SF,33,MIA,80,80,2839,351,820,.428,142,382,.372,209,438,.477,.515,174,216,.806,38,367,405,212,86,38,99,251,1018
232,Fred Jones\jonesfr01,SG,25,IND,77,14,2268,275,647,.425,87,229,.380,188,418,.450,.492,176,207,.850,34,208,242,196,61,31,114,171,813
233,James Jones\jonesja02,SF,24,IND,75,24,1330,126,318,.396,66,166,.398,60,152,.395,.500,53,62,.855,39,135,174,57,31,28,43,123,371
234,Jumaine Jones\jonesju01,SF,25,LAL,76,23,1830,210,486,.432,102,261,.391,108,225,.480,.537,55,75,.733,107,291,398,65,44,24,49,165,577
235,Mark Jones\jonesma03,SF,29,ORL,10,0,116,9,31,.290,0,4,.000,9,27,.333,.290,5,10,.500,6,7,13,6,5,2,3,16,23
236,Chris Kaman\kamanch01,C,22,LAC,63,50,1632,246,495,.497,0,1,.000,246,494,.498,.497,80,121,.661,135,288,423,73,26,68,115,182,572
237,Jason Kapono\kaponja01,SF,23,CHA,81,14,1491,269,671,.401,80,194,.412,189,477,.396,.461,70,85,.824,32,132,164,61,40,6,46,132,688
238,Mario Kasun\kasunma01,C,24,ORL,45,0,356,47,98,.480,0,1,.000,47,97,.485,.480,24,43,.558,52,76,128,8,8,13,26,86,118
239,Viktor Khryapa\khryavi01,SF,22,POR,32,5,523,54,124,.435,4,11,.364,50,113,.442,.452,23,42,.548,28,80,108,25,20,18,33,80,135
240,Jason Kidd*\kiddja01,PG,31,NJN,66,65,2435,340,855,.398,129,358,.360,211,497,.425,.473,142,192,.740,94,394,488,545,123,9,167,110,951
241,Andrei Kirilenko\kirilan01,PF,23,UTA,41,37,1349,207,420,.493,23,77,.299,184,343,.536,.520,203,259,.784,89,166,255,132,67,136,90,101,640
242,Kerry Kittles\kittlke01,SG,30,LAC,11,0,243,28,73,.384,7,21,.333,21,52,.404,.432,6,10,.600,1,31,32,20,8,3,7,12,69
243,Brandin Knight\knighbr02,PG,23,HOU,1,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,1,0,0,0,0,0
244,Brevin Knight\knighbr01,PG,29,CHA,66,61,1944,248,587,.422,3,20,.150,245,567,.432,.425,167,196,.852,21,149,170,591,131,5,147,192,666
245,Kyle Korver\korveky01,SF,23,PHI,82,57,2667,317,759,.418,226,558,.405,91,201,.453,.567,82,96,.854,40,339,379,182,103,33,106,265,942
246,Nenad Krstić\krstine01,PF,21,NJN,75,57,1965,281,570,.493,0,2,.000,281,568,.495,.493,185,255,.725,161,240,401,77,32,63,112,280,747
247,Toni Kukoč*\kukocto01,SF,36,MIL,53,6,1099,105,256,.410,42,116,.362,63,140,.450,.492,44,61,.721,31,129,160,160,39,13,64,70,296
248,Ibo Kutluay\kutluib01,SG,30,SEA,5,0,12,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,2,1,0
249,Christian Laettner\laettch01,PF,35,MIA,49,0,739,107,184,.582,1,7,.143,106,177,.599,.584,45,59,.763,36,95,131,41,32,15,29,78,260
250,Raef LaFrentz\lafrera01,PF,28,BOS,80,80,2196,341,688,.496,82,225,.364,259,463,.559,.555,120,148,.811,154,399,553,98,42,99,70,262,884
251,Maciej Lampe\lampema01,C,19,TOT,37,0,380,49,132,.371,2,4,.500,47,128,.367,.379,15,22,.682,24,65,89,11,5,7,17,51,115
251,Maciej Lampe\lampema01,C,19,PHO,16,0,119,17,49,.347,2,3,.667,15,46,.326,.367,8,12,.667,9,23,32,1,1,2,10,20,44
251,Maciej Lampe\lampema01,C,19,NOH,21,0,261,32,83,.386,0,1,.000,32,82,.390,.386,7,10,.700,15,42,57,10,4,5,7,31,71
252,Voshon Lenard\lenarvo01,SG,31,DEN,3,1,54,10,26,.385,4,12,.333,6,14,.429,.462,5,8,.625,0,6,6,6,1,0,2,2,29
253,Rashard Lewis\lewisra02,SF,25,SEA,71,71,2697,532,1151,.462,173,432,.400,359,719,.499,.537,220,283,.777,110,278,388,94,75,62,123,158,1457
254,Randy Livingston\livinra01,PG,29,UTA,17,4,227,22,52,.423,5,8,.625,17,44,.386,.471,15,17,.882,3,9,12,45,12,2,14,28,64
255,Shaun Livingston\livinsh01,PG,19,LAC,30,15,814,89,215,.414,0,2,.000,89,213,.418,.414,44,59,.746,22,67,89,151,32,11,75,82,222
256,Raül López\lopezra01,PG,24,UTA,31,15,518,57,135,.422,20,45,.444,37,90,.411,.496,27,33,.818,7,32,39,123,22,3,47,78,161
257,Tyronn Lue\luety01,PG,27,TOT,70,49,2007,295,654,.451,55,155,.355,240,499,.481,.493,142,165,.861,14,135,149,322,33,0,105,168,787
257,Tyronn Lue\luety01,PG,27,HOU,21,3,479,48,122,.393,15,45,.333,33,77,.429,.455,14,18,.778,0,40,40,58,8,0,24,48,125
257,Tyronn Lue\luety01,PG,27,ATL,49,46,1528,247,532,.464,40,110,.364,207,422,.491,.502,128,147,.871,14,95,109,264,25,0,81,120,662
258,George Lynch\lynchge01,SF,34,NOH,44,27,933,68,189,.360,11,37,.297,57,152,.375,.389,17,23,.739,55,119,174,88,32,12,57,83,164
259,Mark Madsen\madsema01,C,29,MIN,41,14,601,34,66,.515,0,0,,34,66,.515,.515,20,40,.500,63,65,128,18,7,14,24,103,88
260,Corey Maggette\maggeco01,SG,25,LAC,66,60,2436,425,986,.431,51,168,.304,374,818,.457,.457,563,657,.857,70,324,394,225,70,8,195,191,1464
261,Jamaal Magloire\magloja01,C,26,NOH,23,22,703,98,227,.432,0,0,,98,227,.432,.432,74,123,.602,79,126,205,29,8,23,59,74,270
262,Stephon Marbury\marbust01,PG,27,NYK,82,82,3281,604,1308,.462,115,325,.354,489,983,.497,.506,458,549,.834,50,198,248,668,122,6,233,186,1781
263,Shawn Marion\mariosh01,PF,26,PHO,81,81,3146,613,1289,.476,114,341,.334,499,948,.526,.520,229,275,.833,235,680,915,154,163,119,125,199,1569
264,Sean Marks\marksse01,PF,29,SAS,23,0,244,27,80,.338,0,3,.000,27,77,.351,.338,22,28,.786,18,38,56,8,3,11,14,29,76
265,Donyell Marshall\marshdo01,PF,31,TOR,65,2,1645,262,592,.443,151,363,.416,111,229,.485,.570,72,91,.791,95,333,428,81,57,46,42,136,747
266,Darrick Martin\martida01,PG,33,LAC,11,0,190,16,50,.320,5,18,.278,11,32,.344,.370,5,8,.625,3,7,10,28,6,0,6,19,42
267,Kenyon Martin\martike01,PF,27,DEN,70,67,2272,444,907,.490,0,12,.000,444,895,.496,.490,199,308,.646,146,365,511,170,100,78,149,228,1087
268,Kevin Martin\martike02,PG,21,SAC,45,0,455,45,117,.385,5,25,.200,40,92,.435,.406,36,55,.655,29,29,58,22,16,3,24,35,131
269,Desmond Mason\masonde01,SF,27,MIL,80,71,2893,478,1079,.443,1,8,.125,477,1071,.445,.443,420,524,.802,85,227,312,217,58,27,164,198,1377
270,Tony Massenburg\masseto01,PF,37,SAS,61,6,699,74,182,.407,0,0,,74,182,.407,.407,48,63,.762,54,109,163,14,18,20,40,122,196
271,Walter McCarty\mccarwa01,PF,30,TOT,72,0,906,95,235,.404,55,155,.355,40,80,.500,.521,15,29,.517,29,109,138,37,25,15,36,144,260
271,Walter McCarty\mccarwa01,PF,30,BOS,44,0,553,62,150,.413,30,90,.333,32,60,.533,.513,8,15,.533,21,56,77,26,15,9,17,85,162
271,Walter McCarty\mccarwa01,PF,30,PHO,28,0,353,33,85,.388,25,65,.385,8,20,.400,.535,7,14,.500,8,53,61,11,10,6,19,59,98
272,Jelani McCoy\mccoyje01,C,27,ATL,10,0,88,7,13,.538,0,0,,7,13,.538,.538,1,5,.200,7,14,21,0,3,8,6,24,15
273,Antonio McDyess\mcdyean01,PF,30,DET,77,8,1797,307,598,.513,0,1,.000,307,597,.514,.513,126,192,.656,177,305,482,71,46,52,93,204,740
274,Tracy McGrady*\mcgratr01,SF,25,HOU,78,78,3182,715,1660,.431,142,435,.326,573,1225,.468,.473,431,557,.774,71,413,484,448,135,52,201,167,2003
275,Jeff McInnis\mcinnje01,PG,30,CLE,76,69,2651,377,915,.412,91,264,.345,286,651,.439,.462,130,160,.813,32,125,157,391,56,1,117,177,975
276,Aaron McKie\mckieaa01,SG,32,PHI,68,3,1118,61,142,.430,20,62,.323,41,80,.513,.500,10,16,.625,20,152,172,103,48,17,31,116,152
277,Keith McLeod\mcleoke01,PG,25,UTA,53,47,1382,143,408,.350,18,72,.250,125,336,.372,.373,112,146,.767,20,93,113,236,63,12,99,138,416
278,Stanislav Medvedenko\medvest01,PF,25,LAL,43,4,423,71,156,.455,0,1,.000,71,155,.458,.455,23,28,.821,31,48,79,13,9,2,13,64,165
279,Ron Mercer\mercero01,SF,28,NJN,18,3,390,65,158,.411,0,3,.000,65,155,.419,.411,7,10,.700,9,31,40,20,16,2,14,20,137
280,Chris Mihm\mihmch01,C,25,LAL,75,75,1870,280,552,.507,0,2,.000,280,550,.509,.507,175,258,.678,197,305,502,50,14,108,110,237,735
281,Darius Miles\milesda01,SF,23,POR,63,22,1699,336,697,.482,8,23,.348,328,674,.487,.488,129,215,.600,71,228,299,129,75,78,157,189,809
282,Darko Miličić\milicda01,C,19,DET,37,2,254,25,76,.329,0,0,,25,76,.329,.329,17,24,.708,3,40,43,7,2,17,16,31,67
