Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
286,Alonzo Mourning*\mournal01,C,35,MIA,65,20,1302,188,315,.597,0,1,.000,188,314,.599,.597,133,224,.594,125,234,359,11,13,173,79,177,509
287,Troy Murphy\murphtr01,PF,25,GSW,74,74,2516,363,838,.433,58,181,.320,305,657,.464,.468,251,319,.787,195,548,743,101,47,26,108,191,1035
288,Lamond Murray\murrala01,SF,32,NJN,57,1,576,72,181,.398,27,78,.346,45,103,.437,.472,25,40,.625,29,103,132,13,17,7,22,66,196
289,Ronald Murray\murraro01,SG,26,TOT,76,27,2112,321,768,.418,37,141,.262,284,627,.453,.442,172,242,.711,33,120,153,197,68,11,135,133,851
289,Ronald Murray\murraro01,SG,26,SEA,48,2,1085,179,451,.397,17,76,.224,162,375,.432,.416,99,138,.717,18,68,86,120,30,4,79,69,474
289,Ronald Murray\murraro01,SG,26,CLE,28,25,1027,142,317,.448,20,65,.308,122,252,.484,.479,73,104,.702,15,52,67,77,38,7,56,64,377
290,Dikembe Mutombo*\mutomdi01,C,39,HOU,64,23,955,50,95,.526,0,0,,50,95,.526,.526,69,91,.758,100,206,306,4,17,57,35,128,169
291,Boniface N'Dong\ndongbo01,C,28,LAC,23,1,152,22,53,.415,0,1,.000,22,52,.423,.415,6,9,.667,15,22,37,7,2,5,6,23,50
292,Boštjan Nachbar\nachbbo01,PF-SF,25,TOT,36,13,502,54,156,.346,19,71,.268,35,85,.412,.407,30,44,.682,8,52,60,27,16,5,24,65,157
292,Boštjan Nachbar\nachbbo01,PF,25,NOK,25,13,405,42,124,.339,17,57,.298,25,67,.373,.407,25,36,.694,4,45,49,22,13,5,20,52,126
292,Boštjan Nachbar\nachbbo01,SF,25,NJN,11,0,97,12,32,.375,2,14,.143,10,18,.556,.406,5,8,.625,4,7,11,5,3,0,4,13,31
293,Lee Nailon\nailole01,PF,30,PHI,22,0,237,40,80,.500,0,0,,40,80,.500,.500,13,15,.867,23,19,42,7,8,4,10,32,93
294,Eduardo Nájera\najered01,PF,29,DEN,64,3,1449,127,301,.422,4,12,.333,123,289,.426,.429,89,114,.781,128,197,325,52,53,34,54,165,347
295,Steve Nash*\nashst01,PG,31,PHO,79,79,2796,541,1056,.512,150,342,.439,391,714,.548,.583,257,279,.921,47,286,333,826,61,12,276,120,1489
296,Jameer Nelson\nelsoja01,PG,23,ORL,62,33,1784,347,719,.483,70,165,.424,277,554,.500,.531,141,181,.779,39,141,180,302,70,9,148,174,905
297,Rasho Nesterović\nestera01,C,29,SAS,80,51,1515,172,334,.515,0,2,.000,172,332,.518,.515,18,30,.600,114,195,309,33,21,88,53,209,362
298,Ira Newble\newblir01,SG,31,CLE,36,3,353,17,57,.298,3,13,.231,14,44,.318,.325,11,16,.688,21,35,56,9,5,10,12,47,48
299,Andrés Nocioni\nocioan01,PF,26,CHI,82,43,2239,383,831,.461,93,238,.391,290,593,.489,.517,204,242,.843,89,411,500,117,40,52,120,252,1063
300,Moochie Norris\norrimo01,PG,32,TOT,45,0,424,46,112,.411,4,14,.286,42,98,.429,.429,29,42,.690,12,42,54,50,20,1,33,49,125
300,Moochie Norris\norrimo01,PG,32,HOU,29,0,241,26,65,.400,0,5,.000,26,60,.433,.400,13,17,.765,9,25,34,29,14,1,16,31,65
300,Moochie Norris\norrimo01,PG,32,NOK,16,0,183,20,47,.426,4,9,.444,16,38,.421,.468,16,25,.640,3,17,20,21,6,0,17,18,60
301,Dirk Nowitzki\nowitdi01,PF,27,DAL,81,81,3089,751,1564,.480,110,271,.406,641,1293,.496,.515,539,598,.901,115,613,728,226,58,83,156,164,2151
302,Jermaine O'Neal\onealje01,PF,27,IND,51,47,1802,380,805,.472,3,10,.300,377,795,.474,.474,261,368,.709,102,374,476,133,27,117,151,177,1024
303,Shaquille O'Neal*\onealsh01,C,33,MIA,59,58,1806,480,800,.600,0,0,,480,800,.600,.600,221,471,.469,172,369,541,113,23,104,168,230,1181
304,Fabricio Oberto\obertfa01,C,30,SAS,59,0,490,44,93,.473,0,2,.000,44,91,.484,.473,15,27,.556,57,66,123,27,9,11,28,91,103
305,Lamar Odom\odomla01,PF,26,LAL,80,80,3221,445,925,.481,80,215,.372,365,710,.514,.524,216,313,.690,181,557,738,443,75,64,213,256,1186
306,Emeka Okafor\okafoem01,PF,23,CHA,26,25,874,131,316,.415,0,0,,131,316,.415,.415,82,125,.656,94,167,261,31,22,50,53,88,344
307,Mehmet Okur\okurme01,PF,26,UTA,82,82,2945,519,1128,.460,80,234,.342,439,894,.491,.496,354,454,.780,211,535,746,194,40,73,163,285,1472
308,Kevin Ollie\ollieke01,SG,33,PHI,70,23,1069,75,174,.431,1,3,.333,74,171,.433,.434,41,49,.837,13,85,98,101,33,3,29,103,192
309,Michael Olowokandi\olowomi01,C,30,TOT,48,24,919,107,240,.446,0,0,,107,240,.446,.446,24,47,.511,50,170,220,23,22,33,55,122,238
309,Michael Olowokandi\olowomi01,C,30,MIN,32,24,752,87,195,.446,0,0,,87,195,.446,.446,19,39,.487,45,134,179,17,19,27,41,100,193
309,Michael Olowokandi\olowomi01,C,30,BOS,16,0,167,20,45,.444,0,0,,20,45,.444,.444,5,8,.625,5,36,41,6,3,6,14,22,45
310,Greg Ostertag\ostergr01,C,32,UTA,60,22,807,61,124,.492,0,0,,61,124,.492,.492,24,48,.500,82,143,225,58,6,66,46,129,146
311,Bo Outlaw\outlabo01,PF,34,ORL,32,0,355,35,58,.603,0,0,,35,58,.603,.603,5,8,.625,31,46,77,14,10,12,17,50,75
312,Travis Outlaw\outlatr01,PF,21,POR,69,11,1153,162,368,.440,14,53,.264,148,315,.470,.459,62,89,.697,48,141,189,34,31,46,37,112,400
313,Andre Owens\owensan01,PG,25,UTA,23,2,210,27,74,.365,3,16,.188,24,58,.414,.385,12,18,.667,11,10,21,8,5,0,13,25,69
314,Zaza Pachulia\pachuza01,C,21,ATL,78,78,2452,307,681,.451,0,2,.000,307,679,.452,.451,297,404,.735,264,349,613,129,89,39,180,286,911
315,Scott Padgett\padgesc01,PF,29,NJN,62,1,718,71,201,.353,42,121,.347,29,80,.363,.458,27,34,.794,56,109,165,41,28,12,21,90,211
316,Milt Palacio\palacmi01,PG,27,UTA,71,18,1376,171,403,.424,1,16,.063,170,387,.439,.426,98,150,.653,17,117,134,190,47,14,110,125,441
317,Jannero Pargo\pargoja01,PG,26,CHI,57,0,646,109,292,.373,39,103,.379,70,189,.370,.440,17,21,.810,8,53,61,94,24,2,61,57,274
318,Smush Parker\parkesm01,PG,24,LAL,82,82,2773,348,779,.447,120,328,.366,228,451,.506,.524,125,180,.694,37,234,271,302,140,16,147,213,941
319,Tony Parker\parketo01,PG,23,SAS,80,80,2715,623,1136,.548,11,36,.306,612,1100,.556,.553,253,358,.707,38,223,261,460,83,4,249,161,1510
320,Ruben Patterson\patteru01,SF-SG,30,TOT,71,22,1792,327,635,.515,1,13,.077,326,622,.524,.516,203,338,.601,118,126,244,127,76,21,150,150,858
320,Ruben Patterson\patteru01,SF,30,POR,45,2,1056,188,379,.496,0,7,.000,188,372,.505,.496,138,226,.611,73,81,154,60,42,12,82,79,514
320,Ruben Patterson\patteru01,SG,30,DEN,26,20,736,139,256,.543,1,6,.167,138,250,.552,.545,65,112,.580,45,45,90,67,34,9,68,71,344
321,Chris Paul\paulch01,PG,20,NOK,78,78,2808,407,947,.430,50,177,.282,357,770,.464,.456,394,465,.847,61,339,400,611,175,6,183,218,1258
322,Sasha Pavlović\pavloal01,SG,22,CLE,53,19,813,87,212,.410,35,96,.365,52,116,.448,.493,32,49,.653,16,64,80,25,19,6,42,103,241
323,Gary Payton*\paytoga01,PG,37,MIA,81,25,2305,230,547,.420,66,230,.287,164,317,.517,.481,100,126,.794,34,199,233,257,71,10,102,169,626
324,Kendrick Perkins\perkike01,C,21,BOS,68,40,1332,137,266,.515,0,2,.000,137,264,.519,.515,80,130,.615,140,264,404,69,21,105,107,199,354
325,Morris Peterson\petermo01,SG,28,TOR,82,77,3140,478,1096,.436,177,448,.395,301,648,.465,.517,241,294,.820,65,316,381,190,104,15,126,223,1374
326,Johan Petro\petrojo01,C,20,SEA,68,41,1282,153,300,.510,0,0,,153,300,.510,.510,47,75,.627,109,187,296,15,25,51,60,213,353
327,Eric Piatkowski\piatker01,SG,35,CHI,29,1,228,24,61,.393,9,33,.273,15,28,.536,.467,2,5,.400,4,19,23,13,6,1,11,20,59
328,Paul Pierce*\piercpa01,SF,28,BOS,79,79,3084,689,1462,.471,111,314,.354,578,1148,.503,.509,627,812,.772,77,453,530,375,107,34,273,223,2116
329,Mickaël Piétrus\pietrmi01,SF,23,GSW,52,18,1179,169,418,.404,56,176,.318,113,242,.467,.471,87,143,.608,58,105,163,44,33,10,78,132,481
330,Zoran Planinić\planizo01,PG,23,NJN,56,1,596,66,183,.361,13,56,.232,53,127,.417,.396,46,66,.697,14,60,74,53,20,4,43,91,191
331,Pavel Podkolzin\podkopa01,C,21,DAL,1,0,18,0,2,.000,0,0,,0,2,.000,.000,3,6,.500,0,7,7,0,0,1,2,0,3
332,Scot Pollard\pollasc01,C,30,IND,45,32,771,70,154,.455,0,0,,70,154,.455,.455,29,38,.763,73,145,218,24,37,20,26,115,169
333,James Posey\poseyja01,SF,29,MIA,67,63,1914,159,395,.403,117,290,.403,42,105,.400,.551,48,61,.787,33,286,319,89,54,20,58,196,483
334,Vitaly Potapenko\potapvi01,C,30,TOT,33,12,353,37,71,.521,0,0,,37,71,.521,.521,10,17,.588,27,37,64,9,2,2,16,50,84
334,Vitaly Potapenko\potapvi01,C,30,SEA,24,12,321,32,64,.500,0,0,,32,64,.500,.500,10,17,.588,26,36,62,7,2,2,14,44,74
334,Vitaly Potapenko\potapvi01,C,30,SAC,9,0,32,5,7,.714,0,0,,5,7,.714,.714,0,0,,1,1,2,2,0,0,2,6,10
335,Josh Powell\poweljo01,PF,23,DAL,37,2,429,37,81,.457,0,0,,37,81,.457,.457,36,45,.800,28,53,81,9,7,4,22,52,110
336,Ronnie Price\pricero01,PG,22,SAC,29,0,150,21,58,.362,6,27,.222,15,31,.484,.414,12,12,1.000,5,10,15,11,6,0,10,10,60
337,Tayshaun Prince\princta01,SF,25,DET,82,82,2898,455,999,.455,64,183,.350,391,816,.479,.487,182,238,.765,104,242,346,186,62,39,91,96,1156
338,Laron Profit\profila01,SG,28,LAL,25,1,279,40,84,.476,3,18,.167,37,66,.561,.494,21,24,.875,8,35,43,15,11,5,24,25,104
339,Joel Przybilla\przybjo01,C,26,POR,56,52,1395,131,239,.548,0,0,,131,239,.548,.548,82,154,.532,146,245,391,43,20,130,76,149,344
340,Vladimir Radmanović\radmavl01,PF,25,TOT,77,27,1974,262,643,.407,138,354,.390,124,289,.429,.515,93,114,.816,64,294,358,136,61,29,93,210,755
340,Vladimir Radmanović\radmavl01,PF,25,SEA,47,16,1089,154,384,.401,72,196,.367,82,188,.436,.495,55,62,.887,39,148,187,72,32,15,53,130,435
340,Vladimir Radmanović\radmavl01,PF,25,LAC,30,11,885,108,259,.417,66,158,.418,42,101,.416,.544,38,52,.731,25,146,171,64,29,14,40,80,320
341,Shavlik Randolph\randosh01,PF,22,PHI,57,1,487,44,97,.454,0,0,,44,97,.454,.454,43,71,.606,55,78,133,19,19,12,21,83,131
342,Zach Randolph\randoza01,PF,24,POR,74,71,2545,536,1229,.436,16,55,.291,520,1174,.443,.443,245,343,.714,193,399,592,144,57,14,165,185,1333
343,Theo Ratliff\ratlith01,C,32,POR,55,19,1301,108,189,.571,0,0,,108,189,.571,.571,54,83,.651,89,190,279,28,18,88,47,143,270
344,Željko Rebrača\rebraze01,C,33,LAC,29,2,412,52,96,.542,0,0,,52,96,.542,.542,31,41,.756,13,51,64,9,5,19,24,59,135
345,Michael Redd\reddmi01,SG,26,MIL,80,80,3130,682,1516,.450,163,413,.395,519,1103,.471,.504,501,571,.877,78,264,342,229,95,5,170,157,2028
346,Justin Reed\reedju01,SF,24,TOT,72,6,997,119,295,.403,0,1,.000,119,294,.405,.403,87,120,.725,53,71,124,41,23,15,52,163,325
346,Justin Reed\reedju01,SF,24,BOS,32,0,291,25,74,.338,0,0,,25,74,.338,.338,25,40,.625,13,16,29,7,5,4,15,45,75
346,Justin Reed\reedju01,SF,24,MIN,40,6,706,94,221,.425,0,1,.000,94,220,.427,.425,62,80,.775,40,55,95,34,18,11,37,118,250
347,Jason Richardson\richaja01,SG,25,GSW,75,75,2877,641,1438,.446,183,477,.384,458,961,.477,.509,276,410,.673,105,333,438,232,97,37,167,206,1741
348,Quentin Richardson\richaqu01,SF,25,NYK,55,43,1442,163,459,.355,64,188,.340,99,271,.365,.425,61,91,.670,65,165,230,88,39,6,56,134,451
349,Luke Ridnour\ridnolu01,PG,24,SEA,79,77,2625,334,799,.418,43,149,.289,291,650,.448,.445,199,227,.877,47,188,235,550,123,22,162,178,910
350,Anthony Roberson\roberan02,PG,22,MEM,16,0,88,14,31,.452,5,10,.500,9,21,.429,.532,2,2,1.000,0,6,6,5,1,0,3,6,35
351,Lawrence Roberts\roberla01,C,23,MEM,33,0,181,20,44,.455,0,2,.000,20,42,.476,.455,11,23,.478,26,23,49,5,8,2,5,30,51
352,Bernard Robinson\robinbe01,SF,25,CHA,66,18,1303,157,365,.430,2,21,.095,155,344,.451,.433,106,134,.791,62,157,219,77,81,10,74,141,422
353,Clifford Robinson\robincl02,PF,39,NJN,80,13,1863,219,513,.427,60,175,.343,159,338,.470,.485,52,79,.658,55,212,267,89,44,40,62,206,550
354,Nate Robinson\robinna01,PG,21,NYK,72,26,1544,230,565,.407,58,146,.397,172,419,.411,.458,152,202,.752,56,111,167,147,59,1,114,201,670
355,Jalen Rose\roseja01,SF-SG,33,TOT,72,45,1983,290,685,.423,59,172,.343,231,513,.450,.466,248,318,.780,28,183,211,181,30,13,115,156,887
355,Jalen Rose\roseja01,SF,33,TOR,46,22,1236,180,446,.404,31,115,.270,149,331,.450,.438,166,217,.765,15,114,129,113,20,10,65,101,557
355,Jalen Rose\roseja01,SG,33,NYK,26,23,747,110,239,.460,28,57,.491,82,182,.451,.519,82,101,.812,13,69,82,68,10,3,50,55,330
356,Malik Rose\rosema01,PF,31,NYK,72,35,1119,105,281,.374,1,1,1.000,104,280,.371,.375,107,137,.781,84,175,259,67,43,14,80,145,318
357,Quinton Ross\rossqu01,SF,24,LAC,67,45,1515,130,308,.422,0,7,.000,130,301,.432,.422,57,75,.760,38,132,170,79,51,16,47,155,317
358,Michael Ruffin\ruffimi01,C,29,WAS,76,4,1010,34,77,.442,0,2,.000,34,75,.453,.442,37,74,.500,122,149,271,27,33,31,38,179,105
359,Kareem Rush\rushka01,SG,25,CHA,47,25,1111,181,469,.386,57,164,.348,124,305,.407,.447,55,77,.714,18,85,103,50,38,13,65,79,474
360,Bryon Russell\russebr01,SF,35,DEN,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0
361,John Salmons\salmojo01,SG,26,PHI,82,24,2059,219,521,.420,26,87,.299,193,434,.445,.445,155,200,.775,48,172,220,223,73,13,125,178,619
362,Jamal Sampson\sampsja01,PF,22,SAC,12,0,39,5,7,.714,0,0,,5,7,.714,.714,0,2,.000,5,13,18,5,0,4,0,5,10
363,Melvin Sanders\sandeme01,SG,25,SAS,16,0,113,16,33,.485,2,3,.667,14,30,.467,.515,7,10,.700,4,19,23,3,5,0,8,20,41
364,Brian Scalabrine\scalabr01,PF,27,BOS,71,1,938,74,193,.383,31,87,.356,43,106,.406,.464,26,36,.722,27,87,114,51,21,19,50,127,205
365,Alex Scales\scaleal01,SG,27,SAS,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
366,Luke Schenscher\schenlu01,C,23,CHI,20,0,149,16,26,.615,0,0,,16,26,.615,.615,4,13,.308,8,21,29,7,1,3,5,21,36
367,Ha Seung-Jin\seungha01,C,20,POR,27,4,212,18,31,.581,0,0,,18,31,.581,.581,8,17,.471,14,35,49,1,3,8,14,41,44
368,Wayne Simien\simiewa01,PF,22,MIA,43,2,414,58,120,.483,0,0,,58,120,.483,.483,30,34,.882,38,50,88,7,13,1,24,70,146
369,Bobby Simmons\simmobo01,SF,25,MIL,75,74,2538,366,808,.453,105,250,.420,261,558,.468,.518,165,200,.825,91,242,333,172,86,21,123,254,1002
370,James Singleton\singlja01,SF,24,LAC,59,10,753,77,151,.510,10,20,.500,67,131,.511,.543,39,50,.780,63,134,197,29,19,21,28,95,203
371,Brian Skinner\skinnbr01,PF-C,29,TOT,65,5,944,82,160,.513,0,0,,82,160,.513,.513,27,56,.482,76,152,228,30,25,43,45,119,191
371,Brian Skinner\skinnbr01,PF,29,SAC,38,0,429,38,69,.551,0,0,,38,69,.551,.551,12,27,.444,30,71,101,17,11,20,18,54,88
371,Brian Skinner\skinnbr01,C,29,POR,27,5,515,44,91,.484,0,0,,44,91,.484,.484,15,29,.517,46,81,127,13,14,23,27,65,103
372,Charles Smith\smithch04,SG,30,TOT,22,4,210,30,72,.417,15,38,.395,15,34,.441,.521,5,8,.625,3,13,16,9,5,6,4,28,80
372,Charles Smith\smithch04,SG,30,POR,21,4,208,30,71,.423,15,37,.405,15,34,.441,.528,5,8,.625,3,13,16,9,5,6,4,27,80
372,Charles Smith\smithch04,SG,30,DEN,1,0,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,1,0
373,Donta Smith\smithdo04,SG,22,ATL,23,0,127,15,27,.556,2,4,.500,13,23,.565,.593,6,12,.500,3,11,14,9,8,0,4,20,38
374,J.R. Smith\smithjr01,SG,20,NOK,55,25,989,144,366,.393,52,140,.371,92,226,.407,.464,83,101,.822,19,91,110,58,37,4,54,90,423
375,Joe Smith\smithjo02,PF,30,MIL,44,5,887,145,305,.475,0,2,.000,145,303,.479,.475,89,115,.774,83,147,230,31,24,13,40,120,379
376,Josh Smith\smithjo03,SF,20,ATL,80,73,2559,329,774,.425,34,110,.309,295,664,.444,.447,210,292,.719,176,355,531,191,64,208,162,260,902
377,Eric Snow\snower01,PG,32,CLE,82,82,2351,163,399,.409,1,10,.100,162,389,.416,.410,64,93,.688,38,160,198,346,76,19,116,218,391
378,Kirk Snyder\snydeki01,SG,22,NOK,68,45,1310,205,453,.453,46,129,.357,159,324,.491,.503,86,117,.735,55,106,161,102,29,23,70,106,542
379,Darius Songaila\songada01,PF,27,CHI,62,7,1329,236,491,.481,2,5,.400,234,486,.481,.483,94,115,.817,76,170,246,88,35,16,85,157,568
380,Pape Sow\sowpa01,C,24,TOR,42,25,590,53,123,.431,0,0,,53,123,.431,.431,41,57,.719,54,92,146,8,21,19,30,118,147
381,Jerry Stackhouse\stackje01,SG,31,DAL,55,11,1525,242,603,.401,36,130,.277,206,473,.436,.431,195,221,.882,32,121,153,160,37,10,121,96,715
382,DeShawn Stevenson\stevede01,SG,24,ORL,82,82,2648,359,781,.460,2,15,.133,357,766,.466,.461,180,242,.744,59,182,241,160,58,17,123,178,900
383,Peja Stojaković\stojape01,SF,28,TOT,71,71,2601,445,1018,.437,162,404,.401,283,614,.461,.517,238,260,.915,79,336,415,136,45,10,103,171,1290
383,Peja Stojaković\stojape01,SF,28,SAC,31,31,1147,171,424,.403,71,179,.397,100,245,.408,.487,98,105,.933,34,131,165,68,19,2,51,82,511
383,Peja Stojaković\stojape01,SF,28,IND,40,40,1454,274,594,.461,91,225,.404,183,369,.496,.538,140,155,.903,45,205,250,68,26,8,52,89,779
384,Awvee Storey\storeaw01,SF,28,WAS,25,1,116,16,41,.390,3,7,.429,13,34,.382,.427,8,14,.571,8,14,22,4,3,1,5,22,43
385,Damon Stoudamire\stoudda01,PG,32,MEM,27,27,862,114,287,.397,36,104,.346,78,183,.426,.460,53,62,.855,23,72,95,128,19,1,55,49,317
386,Salim Stoudamire\stoudsa01,SG,23,ATL,61,1,1236,204,492,.415,82,216,.380,122,276,.442,.498,99,110,.900,12,104,116,75,27,3,82,118,589
387,Amar'e Stoudemire\stoudam01,C,23,PHO,3,3,50,9,27,.333,0,1,.000,9,26,.346,.333,8,9,.889,6,10,16,2,1,3,1,4,26
388,Mike Sweetney\sweetmi01,C,23,CHI,66,44,1222,200,444,.450,0,0,,200,444,.450,.450,133,204,.652,118,232,350,59,19,56,95,209,533
389,Robert Swift\swiftro01,C,20,SEA,47,20,987,124,241,.515,0,0,,124,241,.515,.515,53,91,.582,94,170,264,8,15,56,49,142,301
390,Stromile Swift\swiftst01,C,26,HOU,66,5,1344,225,458,.491,0,2,.000,225,456,.493,.491,136,209,.651,103,188,291,25,38,50,91,198,586
391,Wally Szczerbiak\szczewa02,SF,28,TOT,72,71,2729,493,1012,.487,102,255,.400,391,757,.517,.538,278,310,.897,77,236,313,213,40,19,136,150,1366
391,Wally Szczerbiak\szczewa02,SF,28,MIN,40,40,1555,292,590,.495,58,143,.406,234,447,.523,.544,163,182,.896,36,154,190,112,21,15,86,90,805
391,Wally Szczerbiak\szczewa02,SF,28,BOS,32,31,1174,201,422,.476,44,112,.393,157,310,.506,.528,115,128,.898,41,82,123,101,19,4,50,60,561
392,Chris Taft\taftch01,C,20,GSW,17,0,144,23,38,.605,0,0,,23,38,.605,.605,1,6,.167,19,17,36,2,2,7,2,25,47
393,Donell Taylor\taylodo01,SG,23,WAS,51,1,465,53,136,.390,4,17,.235,49,119,.412,.404,30,43,.698,16,37,53,45,30,4,34,47,140
394,Maurice Taylor\tayloma01,PF,29,NYK,67,13,1210,182,389,.468,0,1,.000,182,388,.469,.468,58,83,.699,65,164,229,53,21,14,103,177,422
395,Sebastian Telfair\telfase01,PG,20,POR,68,30,1641,228,578,.394,57,162,.352,171,416,.411,.444,130,175,.743,19,101,120,247,66,6,115,167,643
396,Jason Terry\terryja01,PG,28,DAL,80,80,2798,516,1099,.470,171,416,.411,345,683,.505,.547,168,210,.800,31,127,158,306,100,27,135,196,1371
397,Billy Thomas\thomabi01,SG,30,WAS,17,0,131,13,40,.325,10,30,.333,3,10,.300,.450,2,2,1.000,5,9,14,9,10,1,6,19,38
398,Etan Thomas\thomaet01,C,27,WAS,71,9,1121,131,246,.533,0,0,,131,246,.533,.533,75,125,.600,99,180,279,14,20,68,51,148,337
399,James Thomas\thomaja02,PF,25,TOT,22,0,150,10,19,.526,0,0,,10,19,.526,.526,8,14,.571,12,27,39,1,0,3,7,35,28
399,James Thomas\thomaja02,PF,25,PHI,15,0,124,7,13,.538,0,0,,7,13,.538,.538,8,14,.571,8,23,31,1,0,3,7,32,22
399,James Thomas\thomaja02,PF,25,CHI,7,0,26,3,6,.500,0,0,,3,6,.500,.500,0,0,,4,4,8,0,0,0,0,3,6
400,John Thomas\thomajo02,C,30,TOT,16,0,127,6,15,.400,0,0,,6,15,.400,.400,3,4,.750,10,10,20,2,3,2,8,17,15
400,John Thomas\thomajo02,C,30,MEM,3,0,25,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,0,0,1,0,1,2,3,4
400,John Thomas\thomajo02,C,30,ATL,11,0,66,3,7,.429,0,0,,3,7,.429,.429,3,4,.750,3,7,10,1,2,0,4,10,9
400,John Thomas\thomajo02,C,30,NJN,2,0,36,1,6,.167,0,0,,1,6,.167,.167,0,0,,7,3,10,0,1,1,2,4,2
401,Kenny Thomas\thomake01,PF,28,SAC,82,55,2293,305,604,.505,0,1,.000,305,603,.506,.505,138,204,.676,199,419,618,168,72,39,135,196,748
402,Kurt Thomas\thomaku01,C,33,PHO,53,50,1411,190,391,.486,0,0,,190,391,.486,.486,75,92,.815,102,313,415,57,23,54,57,193,455
403,Tim Thomas\thomati01,PF-SF,28,TOT,29,10,666,113,262,.431,46,111,.414,67,151,.444,.519,28,42,.667,22,109,131,20,16,7,33,78,300
403,Tim Thomas\thomati01,SF,28,CHI,3,0,32,6,16,.375,1,6,.167,5,10,.500,.406,0,0,,0,4,4,2,0,1,1,1,13
403,Tim Thomas\thomati01,PF,28,PHO,26,10,634,107,246,.435,45,105,.429,62,141,.440,.526,28,42,.667,22,105,127,18,16,6,32,77,287
404,Dijon Thompson\thompdi01,SG,22,PHO,10,0,43,11,25,.440,4,11,.364,7,14,.500,.520,2,2,1.000,4,7,11,1,3,1,2,6,28
405,Jamaal Tinsley\tinslja01,PG,27,IND,42,27,1122,158,386,.409,16,70,.229,142,316,.449,.430,58,91,.637,35,98,133,211,49,6,109,96,390
406,Jake Tsakalidis\tsakaja01,C,26,MEM,51,19,732,100,165,.606,0,0,,100,165,.606,.606,57,87,.655,78,134,212,13,14,32,39,107,257
407,Nikoloz Tskitishvili\tskitni01,SF-PF,22,TOT,17,0,99,13,37,.351,1,3,.333,12,34,.353,.365,9,14,.643,9,13,22,3,1,2,6,8,36
407,Nikoloz Tskitishvili\tskitni01,PF,22,MIN,5,0,13,1,4,.250,0,0,,1,4,.250,.250,1,2,.500,0,2,2,0,0,0,2,0,3
407,Nikoloz Tskitishvili\tskitni01,SF,22,PHO,12,0,86,12,33,.364,1,3,.333,11,30,.367,.379,8,12,.667,9,11,20,3,1,2,4,8,33
408,Ronny Turiaf\turiaro01,C,23,LAL,23,1,161,15,30,.500,0,0,,15,30,.500,.500,15,27,.556,11,26,37,8,3,10,7,30,45
409,Hedo Türkoğlu\turkohe01,SF,26,ORL,78,59,2615,398,877,.454,114,283,.403,284,594,.478,.519,255,296,.861,70,263,333,216,70,21,130,234,1165
410,Ime Udoka\udokaim01,SF,28,NYK,8,0,114,9,24,.375,1,3,.333,8,21,.381,.396,3,6,.500,3,14,17,6,1,0,2,8,22
411,Beno Udrih\udrihbe01,PG,23,SAS,54,3,586,106,233,.455,24,70,.343,82,163,.503,.506,39,50,.780,18,34,52,92,14,2,53,55,275
412,Nick Van Exel\vanexni01,PG,34,SAS,65,2,986,136,343,.397,55,154,.357,81,189,.429,.477,28,41,.683,6,85,91,123,16,3,57,60,355
413,Keith Van Horn\vanhoke01,SF,30,DAL,53,0,1090,164,387,.424,50,136,.368,114,251,.454,.488,94,113,.832,54,138,192,37,31,11,71,121,472
414,Anderson Varejão\varejan01,C,23,CLE,48,4,760,79,150,.527,0,1,.000,79,149,.530,.527,61,119,.513,77,158,235,19,31,19,27,118,219
415,Jacque Vaughn\vaughja01,SG,30,NJN,80,6,1234,107,245,.437,1,6,.167,106,239,.444,.439,59,81,.728,16,75,91,123,42,1,52,140,274
416,Charlie Villanueva\villach01,PF,21,TOR,81,36,2361,435,940,.463,70,214,.327,365,726,.503,.500,113,160,.706,181,340,521,88,60,63,99,247,1053
417,Jake Voskuhl\voskuja01,C,28,CHA,51,2,818,114,261,.437,1,3,.333,113,258,.438,.439,41,60,.683,62,121,183,39,26,23,33,157,270
418,Jackson Vroman\vromaja01,PF,24,NOK,41,2,406,26,66,.394,0,0,,26,66,.394,.394,21,44,.477,33,53,86,11,12,11,21,78,73
419,Sasha Vujačić\vujacsa01,PG,21,LAL,82,4,1449,108,312,.346,59,172,.343,49,140,.350,.441,46,52,.885,33,126,159,139,48,3,50,150,321
420,Dwyane Wade\wadedw01,SG,24,MIA,75,75,2892,699,1413,.495,13,76,.171,686,1337,.513,.499,629,803,.783,107,323,430,503,146,58,268,217,2040
421,Von Wafer\wafervo01,SG,20,LAL,16,0,73,6,38,.158,2,17,.118,4,21,.190,.184,6,8,.750,5,3,8,4,3,0,1,12,20
422,Antoine Walker\walkean02,PF,29,MIA,82,19,2199,391,898,.435,137,383,.358,254,515,.493,.512,81,129,.628,103,318,421,166,47,30,150,187,1000
