Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
255,Carl Landry\landrca01,PF,27,NOH,23,10,26.2,4.7,8.8,.527,0.0,0.0,.000,4.7,8.8,.530,.527,2.5,3.2,.795,1.7,2.4,4.1,0.6,0.4,0.5,1.2,3.1,11.8
256,Acie Law\lawac01,PG,26,TOT,51,0,14.2,1.6,3.6,.435,0.1,0.7,.167,1.5,2.9,.500,.452,0.9,1.3,.734,0.2,1.0,1.2,1.6,0.6,0.0,0.8,1.2,4.2
256,Acie Law\lawac01,PG,26,MEM,11,0,8.5,0.3,1.7,.158,0.0,0.5,.000,0.3,1.2,.231,.158,0.5,0.9,.600,0.3,0.7,1.0,1.3,0.4,0.0,0.9,0.9,1.1
256,Acie Law\lawac01,PG,26,GSW,40,0,15.8,2.0,4.2,.467,0.2,0.8,.200,1.8,3.4,.526,.485,1.0,1.4,.759,0.2,1.1,1.3,1.8,0.7,0.0,0.8,1.3,5.1
257,Gani Lawal\lawalga01,PF,22,PHO,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258,Ty Lawson\lawsoty01,PG,23,DEN,80,31,26.3,4.3,8.6,.503,0.9,2.1,.404,3.5,6.5,.536,.553,2.2,2.8,.764,0.8,1.8,2.6,4.7,1.0,0.1,1.7,1.7,11.7
259,Courtney Lee\leeco01,SG,25,HOU,81,1,21.3,3.1,7.1,.439,0.9,2.1,.408,2.2,5.0,.453,.501,1.2,1.5,.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,1.3,8.3
260,David Lee\leeda02,PF,27,GSW,73,73,36.1,6.8,13.4,.507,0.0,0.0,.333,6.8,13.4,.508,.508,2.9,3.7,.787,3.0,6.8,9.8,3.2,1.0,0.4,2.3,2.9,16.5
261,Rashard Lewis\lewisra02,SF-PF,31,TOT,57,52,32.0,4.4,10.2,.433,1.5,4.3,.357,2.9,5.9,.488,.508,1.4,1.7,.802,1.2,3.8,5.1,1.6,0.9,0.5,1.5,2.8,11.7
261,Rashard Lewis\lewisra02,PF,31,ORL,25,25,32.4,4.5,10.8,.419,1.8,4.8,.367,2.8,6.0,.460,.500,1.4,1.8,.756,0.9,3.3,4.2,1.2,0.9,0.4,1.4,2.5,12.2
261,Rashard Lewis\lewisra02,SF,31,WAS,32,27,31.7,4.3,9.8,.446,1.3,3.9,.347,3.0,5.9,.511,.514,1.3,1.6,.843,1.5,4.3,5.8,2.0,0.9,0.6,1.6,3.0,11.4
262,Jeremy Lin\linje01,PG,22,GSW,29,0,9.8,1.0,2.5,.389,0.0,0.2,.200,0.9,2.3,.403,.396,0.7,0.9,.760,0.4,0.8,1.2,1.4,1.1,0.3,0.6,1.1,2.6
263,Shaun Livingston\livinsh01,PG,25,CHA,73,0,17.3,2.5,5.4,.466,0.0,0.1,.250,2.5,5.4,.468,.467,1.5,1.7,.864,0.4,1.6,2.0,2.2,0.6,0.4,1.2,1.5,6.6
264,Brook Lopez\lopezbr01,C,22,NJN,82,82,35.2,7.9,16.0,.492,0.0,0.0,.000,7.9,16.0,.492,.492,4.7,6.0,.787,2.4,3.5,6.0,1.6,0.6,1.5,2.1,2.9,20.4
265,Robin Lopez\lopezro01,C,22,PHO,67,56,14.8,2.7,5.3,.501,0.0,0.0,,2.7,5.3,.501,.501,1.1,1.5,.740,1.2,2.0,3.2,0.1,0.3,0.7,0.7,2.1,6.4
266,Kevin Love\loveke01,PF,22,MIN,73,73,35.8,6.6,14.1,.470,1.2,2.9,.417,5.4,11.2,.483,.513,5.8,6.8,.850,4.5,10.7,15.2,2.5,0.6,0.4,2.1,2.0,20.2
267,Kyle Lowry\lowryky01,PG,24,HOU,75,71,34.2,4.6,10.8,.426,1.7,4.6,.376,2.9,6.2,.464,.506,2.6,3.3,.765,1.2,2.9,4.1,6.7,1.4,0.3,2.1,2.8,13.5
268,John Lucas III\lucasjo02,PG,28,CHI,2,0,5.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,0.0,1.0,.000,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
269,Corey Maggette\maggeco01,SF,31,MIL,67,18,20.9,3.8,8.3,.453,0.4,1.2,.359,3.4,7.2,.468,.478,4.0,4.9,.834,0.7,2.9,3.6,1.3,0.3,0.1,1.9,2.6,12.0
270,Jamaal Magloire\magloja01,C,32,MIA,18,0,8.8,0.7,1.2,.591,0.0,0.0,,0.7,1.2,.591,.591,0.5,1.0,.500,0.9,2.4,3.4,0.2,0.2,0.1,0.3,1.4,1.9
271,Ian Mahinmi\mahinia01,C,24,DAL,56,0,8.7,1.0,1.8,.561,0.0,0.0,.000,1.0,1.7,.573,.561,1.1,1.5,.768,0.8,1.4,2.1,0.1,0.3,0.3,0.4,1.9,3.1
272,Shawn Marion\mariosh01,SF,32,DAL,80,27,28.2,5.4,10.4,.520,0.1,0.4,.152,5.4,10.0,.536,.523,1.6,2.1,.768,2.1,4.8,6.9,1.4,0.9,0.6,1.6,1.8,12.5
273,Sean Marks\marksse01,C,35,POR,29,0,7.2,0.7,1.5,.432,0.1,0.1,1.000,0.6,1.4,.405,.455,0.2,0.3,.625,0.6,0.8,1.4,0.1,0.1,0.2,0.4,1.5,1.6
274,Cartier Martin\martica01,SF,26,WAS,52,1,10.4,1.4,3.5,.390,0.8,1.9,.394,0.6,1.6,.386,.497,0.5,0.8,.700,0.4,1.0,1.4,0.3,0.3,0.1,0.3,1.0,4.0
275,Kenyon Martin\martike01,PF,33,DEN,48,48,25.7,3.9,7.5,.511,0.0,0.2,.222,3.8,7.4,.518,.514,0.9,1.5,.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8,8.6
276,Kevin Martin\martike02,SG,27,HOU,80,80,32.5,6.9,15.8,.436,2.2,5.7,.383,4.7,10.1,.467,.506,7.4,8.4,.888,0.4,2.9,3.2,2.5,1.0,0.2,2.3,1.9,23.5
277,Roger Mason\masonro01,SG,30,NYK,26,0,12.3,1.0,3.0,.338,0.6,1.7,.364,0.4,1.3,.303,.442,0.3,0.4,.700,0.2,1.5,1.7,0.8,0.2,0.1,0.2,1.0,2.9
278,Wesley Matthews\matthwe02,SG,24,POR,82,69,33.6,5.4,11.9,.449,1.9,4.6,.407,3.5,7.3,.476,.528,3.2,3.8,.844,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,15.9
279,Jason Maxiell\maxieja01,PF,27,DET,57,14,16.3,1.6,3.3,.492,0.0,0.0,,1.6,3.3,.492,.492,0.9,1.7,.515,1.2,1.9,3.0,0.3,0.4,0.4,0.8,1.6,4.2
280,Eric Maynor\maynoer01,PG,23,OKC,82,0,14.6,1.6,4.1,.402,0.5,1.2,.385,1.2,2.9,.409,.458,0.5,0.7,.729,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2
281,O.J. Mayo\mayooj01,SG,23,MEM,71,17,26.3,4.3,10.5,.407,1.4,3.7,.364,2.9,6.8,.431,.471,1.4,1.8,.756,0.5,1.9,2.4,2.0,1.0,0.4,1.4,1.8,11.3
282,Luc Mbah a Moute\mbahalu01,PF,24,MIL,79,52,26.5,2.5,5.4,.463,0.0,0.1,.000,2.5,5.3,.470,.463,1.7,2.4,.707,2.1,3.2,5.3,0.9,0.9,0.4,1.0,2.3,6.7
283,Antonio McDyess\mcdyean01,PF,36,SAS,73,16,19.0,2.3,4.7,.491,0.0,0.0,.000,2.3,4.7,.493,.491,0.7,1.1,.675,1.7,3.7,5.4,1.2,0.5,0.5,1.0,2.2,5.3
284,JaVale McGee\mcgeeja01,C,23,WAS,79,75,27.8,4.2,7.6,.550,0.0,0.0,.000,4.2,7.6,.552,.550,1.7,2.9,.583,2.8,5.2,8.0,0.5,0.5,2.4,1.3,2.9,10.1
285,Tracy McGrady*\mcgratr01,SG,31,DET,72,39,23.4,3.2,7.1,.442,0.4,1.2,.341,2.7,5.9,.462,.471,1.3,1.8,.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,8.0
286,Dominic McGuire\mcguido01,SF,25,CHA,52,8,14.6,1.4,3.5,.396,0.0,0.0,.000,1.4,3.5,.400,.396,0.6,0.8,.769,1.2,2.6,3.8,0.8,0.2,0.6,0.5,1.8,3.3
287,Josh McRoberts\mcrobjo01,PF,23,IND,72,51,22.2,2.9,5.4,.547,0.3,0.8,.383,2.6,4.5,.577,.576,1.2,1.7,.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,7.4
288,Jodie Meeks\meeksjo01,SG,23,PHI,74,64,27.9,3.3,7.7,.425,1.9,4.7,.397,1.4,3.0,.468,.546,2.1,2.3,.894,0.3,2.0,2.3,1.1,0.9,0.1,0.8,1.3,10.5
289,Pops Mensah-Bonsu\mensapo01,PF,27,NOH,7,0,5.0,0.1,0.4,.333,0.0,0.0,,0.1,0.4,.333,.333,0.0,0.0,,0.4,1.1,1.6,0.3,0.0,0.0,0.3,1.6,0.3
290,C.J. Miles\milescj01,SF,23,UTA,78,19,25.2,4.7,11.5,.407,1.4,4.3,.322,3.3,7.2,.459,.468,2.0,2.5,.811,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,12.8
291,Darko Miličić\milicda01,C,25,MIN,69,69,24.4,3.9,8.4,.469,0.0,0.0,,3.9,8.4,.469,.469,0.9,1.7,.557,1.9,3.3,5.2,1.5,0.8,2.0,2.2,3.3,8.8
292,Andre Miller\millean02,PG,34,POR,81,81,32.7,4.8,10.4,.460,0.0,0.5,.108,4.7,10.0,.476,.462,3.1,3.6,.853,1.2,2.5,3.7,7.0,1.4,0.1,2.4,2.1,12.7
293,Brad Miller\millebr01,C,34,HOU,60,5,16.9,2.2,4.9,.446,0.7,1.8,.374,1.5,3.2,.487,.514,1.3,1.6,.830,0.7,3.0,3.7,2.4,0.5,0.4,0.9,1.6,6.4
294,Mike Miller\millemi01,SG,30,MIA,41,2,20.4,2.0,4.9,.401,1.0,2.9,.364,0.9,2.0,.452,.507,0.6,0.8,.676,0.9,3.6,4.5,1.2,0.5,0.0,1.0,2.1,5.6
295,Patty Mills\millspa02,PG,22,POR,64,0,12.2,2.1,5.1,.412,0.7,2.1,.353,1.4,3.0,.451,.483,0.6,0.7,.766,0.3,0.5,0.8,1.7,0.4,0.0,1.0,1.0,5.5
296,Paul Millsap\millspa01,PF,25,UTA,76,76,34.3,6.9,13.0,.531,0.1,0.3,.391,6.8,12.7,.535,.536,3.4,4.4,.757,2.2,5.5,7.6,2.5,1.4,0.9,1.9,3.6,17.3
297,Yao Ming*\mingya01,C,30,HOU,5,5,18.2,3.6,7.4,.486,0.0,0.0,,3.6,7.4,.486,.486,3.0,3.2,.938,1.4,4.0,5.4,0.8,0.0,1.6,1.4,2.6,10.2
298,Nazr Mohammed\mohamna01,C,33,TOT,75,37,17.1,3.1,6.0,.522,0.0,0.0,.000,3.1,6.0,.523,.522,0.9,1.5,.598,1.9,3.0,4.9,0.3,0.4,0.7,0.9,2.5,7.1
298,Nazr Mohammed\mohamna01,C,33,CHA,51,30,16.7,3.1,6.2,.502,0.0,0.0,.000,3.1,6.2,.503,.502,1.0,1.7,.591,1.8,3.1,4.9,0.3,0.3,0.9,1.0,2.4,7.3
298,Nazr Mohammed\mohamna01,C,33,OKC,24,7,17.9,3.1,5.5,.573,0.0,0.0,,3.1,5.5,.573,.573,0.6,1.0,.625,1.9,2.9,4.8,0.3,0.7,0.4,0.8,2.6,6.9
299,Greg Monroe\monrogr01,C,20,DET,80,48,27.8,3.8,6.9,.551,0.0,0.0,.000,3.8,6.9,.552,.551,1.8,2.9,.622,3.1,4.4,7.5,1.3,1.2,0.6,1.0,2.5,9.4
300,Jamario Moon\moonja01,SF,30,TOT,59,20,17.7,1.7,4.2,.407,0.6,2.1,.309,1.1,2.1,.504,.484,0.3,0.3,.882,0.4,2.4,2.8,0.9,0.5,0.6,0.4,1.1,4.3
300,Jamario Moon\moonja01,SF,30,CLE,40,13,19.1,1.9,4.7,.402,0.7,2.4,.284,1.2,2.4,.521,.474,0.3,0.3,.909,0.4,2.6,3.0,1.1,0.6,0.7,0.4,1.0,4.7
300,Jamario Moon\moonja01,SF,30,LAC,19,7,14.6,1.3,3.1,.424,0.6,1.5,.393,0.7,1.6,.452,.517,0.3,0.3,.833,0.5,2.0,2.5,0.4,0.2,0.3,0.3,1.4,3.5
301,Anthony Morrow\morroan01,SG,25,NJN,58,47,32.0,4.8,10.7,.450,1.9,4.5,.423,2.9,6.2,.469,.539,1.7,1.8,.897,0.6,2.3,3.0,1.2,0.3,0.1,0.9,2.3,13.2
302,Timofey Mozgov\mozgoti01,C,24,TOT,45,14,11.6,1.4,3.0,.474,0.0,0.0,,1.4,3.0,.474,.474,0.8,1.2,.712,1.0,1.7,2.7,0.3,0.3,0.6,0.8,1.9,3.6
302,Timofey Mozgov\mozgoti01,C,24,NYK,34,14,13.5,1.5,3.3,.464,0.0,0.0,,1.5,3.3,.464,.464,0.9,1.3,.705,1.2,1.9,3.1,0.4,0.4,0.7,0.9,2.2,4.0
302,Timofey Mozgov\mozgoti01,C,24,DEN,11,0,6.0,1.0,1.9,.524,0.0,0.0,,1.0,1.9,.524,.524,0.5,0.7,.750,0.5,1.1,1.5,0.0,0.1,0.2,0.3,0.7,2.5
303,Byron Mullens\mulleby01,PF,21,OKC,13,0,6.5,0.7,2.2,.321,0.0,0.0,,0.7,2.2,.321,.321,0.5,1.1,.500,0.5,1.4,1.8,0.0,0.2,0.2,0.6,0.8,1.9
304,Troy Murphy\murphtr01,PF,30,TOT,35,4,13.3,1.2,3.3,.368,0.1,0.9,.152,1.1,2.3,.457,.390,0.6,0.9,.667,0.6,2.6,3.2,0.7,0.4,0.1,0.6,1.3,3.1
304,Troy Murphy\murphtr01,PF,30,NJN,18,4,16.0,1.4,4.2,.342,0.2,1.3,.174,1.2,2.9,.415,.368,0.5,0.9,.529,0.6,3.6,4.2,0.9,0.4,0.1,0.7,1.6,3.6
304,Troy Murphy\murphtr01,PF,30,BOS,17,0,10.5,0.9,2.2,.421,0.1,0.6,.100,0.9,1.6,.536,.434,0.6,0.8,.846,0.6,1.6,2.2,0.4,0.5,0.1,0.4,1.1,2.6
305,Hamady N'Diaye\ndiayha01,C,24,WAS,16,0,5.0,0.3,0.3,.800,0.0,0.0,,0.3,0.3,.800,.800,0.4,0.8,.500,0.1,0.3,0.4,0.0,0.1,0.3,0.2,1.1,0.9
306,Eduardo Nájera\najered01,PF,34,CHA,31,0,12.0,0.8,2.3,.361,0.4,1.1,.324,0.5,1.2,.395,.438,0.2,0.4,.545,0.5,1.0,1.4,0.6,0.4,0.2,0.4,1.7,2.2
307,Steve Nash*\nashst01,PG,36,PHO,75,75,33.3,5.3,10.8,.492,1.1,2.7,.395,4.2,8.1,.525,.542,3.0,3.3,.912,0.5,2.9,3.5,11.4,0.6,0.1,3.5,1.2,14.7
308,Gary Neal\nealga01,SG,26,SAS,80,1,21.1,3.6,7.9,.451,1.6,3.9,.419,2.0,4.1,.481,.553,1.1,1.3,.808,0.3,2.2,2.5,1.2,0.3,0.1,1.0,1.9,9.8
309,Jameer Nelson\nelsoja01,PG,28,ORL,76,76,30.5,4.9,11.0,.446,1.6,3.9,.401,3.4,7.1,.471,.517,1.7,2.1,.802,0.5,2.5,3.0,6.0,1.0,0.0,2.6,2.8,13.1
310,Joakim Noah\noahjo01,C,25,CHI,48,48,32.8,4.4,8.4,.525,0.0,0.0,.000,4.4,8.4,.526,.525,2.9,3.9,.739,3.8,6.6,10.4,2.2,1.0,1.5,1.9,3.3,11.7
311,Andrés Nocioni\nocioan01,SF,31,PHI,54,17,17.2,2.2,5.1,.426,0.8,2.2,.356,1.4,2.9,.478,.502,0.9,1.1,.803,0.4,2.8,3.1,0.8,0.3,0.3,0.9,1.9,6.1
312,Steve Novak\novakst01,SF,27,TOT,30,0,7.2,1.2,2.2,.522,0.9,1.5,.565,0.3,0.7,.429,.716,0.3,0.3,1.000,0.1,0.8,0.9,0.1,0.0,0.2,0.1,0.5,3.5
312,Steve Novak\novakst01,SF,27,DAL,7,0,2.6,0.6,1.1,.500,0.4,0.6,.750,0.1,0.6,.250,.688,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.4,1.6
312,Steve Novak\novakst01,SF,27,SAS,23,0,8.6,1.3,2.6,.525,1.0,1.8,.548,0.3,0.7,.471,.720,0.3,0.3,1.000,0.2,0.8,1.0,0.1,0.0,0.2,0.2,0.5,4.0
313,Dirk Nowitzki\nowitdi01,PF,32,DAL,73,73,34.3,8.4,16.2,.517,0.9,2.3,.393,7.5,13.8,.538,.545,5.4,6.1,.892,0.7,6.3,7.0,2.6,0.5,0.6,1.9,2.4,23.0
314,Jermaine O'Neal\onealje01,C,32,BOS,24,10,18.0,2.1,4.5,.459,0.0,0.0,.000,2.1,4.5,.463,.459,1.2,1.8,.674,1.0,2.6,3.7,0.5,0.1,1.3,1.1,2.7,5.4
315,Shaquille O'Neal*\onealsh01,C,38,BOS,37,36,20.3,3.6,5.4,.667,0.0,0.0,,3.6,5.4,.667,.667,2.0,3.5,.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2
316,Fabricio Oberto\obertfa01,C,35,POR,5,0,9.0,0.6,1.0,.600,0.0,0.0,,0.6,1.0,.600,.600,0.2,0.4,.500,0.6,0.8,1.4,0.0,0.0,0.0,0.6,2.0,1.4
317,Lamar Odom\odomla01,PF,31,LAL,82,35,32.2,5.8,10.9,.530,0.8,2.2,.382,4.9,8.7,.566,.568,2.0,3.0,.675,2.1,6.5,8.7,3.0,0.6,0.7,1.7,2.4,14.4
318,Emeka Okafor\okafoem01,C,28,NOH,72,72,31.8,4.2,7.3,.573,0.0,0.0,.000,4.2,7.3,.574,.573,2.0,3.6,.562,3.2,6.3,9.5,0.6,0.6,1.8,1.7,3.2,10.3
319,Mehmet Okur\okurme01,C,31,UTA,13,0,12.9,1.7,4.8,.355,0.4,1.2,.313,1.3,3.5,.370,.395,1.2,1.5,.750,0.7,1.6,2.3,1.5,0.3,0.3,0.5,1.4,4.9
320,Travis Outlaw\outlatr01,SF,26,NJN,82,55,28.8,3.3,8.9,.375,0.9,3.1,.302,2.4,5.8,.413,.427,1.6,2.1,.772,0.7,3.3,4.0,1.0,0.4,0.4,0.9,1.8,9.2
321,Larry Owens\owensla01,SF,28,TOT,12,0,11.9,1.3,2.7,.469,0.5,1.1,.462,0.8,1.6,.474,.563,0.3,0.8,.444,0.1,1.2,1.3,0.7,0.8,0.4,0.4,1.5,3.3
321,Larry Owens\owensla01,SF,28,SAS,7,0,4.4,0.4,0.9,.500,0.1,0.4,.333,0.3,0.4,.667,.583,0.3,0.6,.500,0.0,0.6,0.6,0.1,0.3,0.0,0.0,0.6,1.3
321,Larry Owens\owensla01,SF,28,WAS,5,0,22.4,2.4,5.2,.462,1.0,2.0,.500,1.4,3.2,.438,.558,0.4,1.0,.400,0.2,2.0,2.2,1.4,1.4,1.0,1.0,2.8,6.2
322,Zaza Pachulia\pachuza01,C,26,ATL,79,7,15.7,1.4,2.9,.461,0.0,0.0,,1.4,2.9,.461,.461,1.7,2.3,.754,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,4.4
323,Anthony Parker\parkean01,SF,35,CLE,72,65,29.0,3.1,7.7,.399,1.2,3.2,.379,1.9,4.5,.412,.476,1.0,1.3,.779,0.5,2.6,3.0,3.0,0.9,0.1,1.1,1.5,8.3
324,Tony Parker\parketo01,PG,28,SAS,78,78,32.4,7.1,13.7,.519,0.3,0.9,.357,6.8,12.8,.531,.531,3.0,3.9,.769,0.4,2.7,3.1,6.6,1.2,0.0,2.6,1.7,17.5
325,Patrick Patterson\pattepa01,PF,21,HOU,52,6,16.7,2.9,5.1,.558,0.0,0.0,.000,2.9,5.1,.562,.558,0.6,0.8,.714,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,6.3
326,Chris Paul\paulch01,PG,25,NOH,80,80,36.0,5.4,11.6,.463,0.9,2.3,.388,4.5,9.3,.482,.502,4.2,4.8,.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9
327,Sasha Pavlović\pavloal01,SG-SF,27,TOT,31,7,11.7,0.9,2.3,.403,0.4,1.0,.387,0.5,1.3,.415,.486,0.2,0.3,.600,0.0,1.0,1.0,0.5,0.3,0.2,0.4,1.1,2.5
327,Sasha Pavlović\pavloal01,SF,27,DAL,10,6,16.3,1.5,3.5,.429,0.7,1.6,.438,0.8,1.9,.421,.529,0.4,0.5,.800,0.0,1.2,1.2,0.7,0.5,0.3,0.5,1.5,4.1
327,Sasha Pavlović\pavloal01,SG,27,NOH,4,1,12.5,0.5,2.8,.182,0.0,1.3,.000,0.5,1.5,.333,.182,0.0,0.0,,0.0,1.5,1.5,1.5,0.0,1.0,0.3,1.0,1.0
327,Sasha Pavlović\pavloal01,SG,27,BOS,17,0,8.8,0.7,1.5,.462,0.3,0.6,.500,0.4,0.9,.438,.558,0.1,0.3,.400,0.1,0.8,0.8,0.2,0.3,0.0,0.4,0.9,1.8
328,Nikola Peković\pekovni01,C,25,MIN,65,11,13.6,2.1,4.0,.517,0.0,0.0,,2.1,4.0,.517,.517,1.3,1.8,.763,1.4,1.6,3.0,0.4,0.3,0.5,1.4,2.8,5.5
329,Kendrick Perkins\perkike01,C,26,TOT,29,24,25.6,2.3,4.5,.515,0.0,0.0,,2.3,4.5,.515,.515,1.4,2.5,.556,2.1,5.9,8.0,0.9,0.3,0.9,1.9,3.1,6.0
329,Kendrick Perkins\perkike01,C,26,BOS,12,7,26.1,2.7,4.9,.542,0.0,0.0,,2.7,4.9,.542,.542,1.9,3.3,.575,1.9,6.2,8.1,0.8,0.2,0.8,2.1,3.1,7.3
329,Kendrick Perkins\perkike01,C,26,OKC,17,17,25.2,2.1,4.2,.493,0.0,0.0,,2.1,4.2,.493,.493,1.0,1.9,.531,2.3,5.6,7.9,0.9,0.4,0.9,1.8,3.2,5.1
330,Morris Peterson\petermo01,SG,33,OKC,4,0,5.8,0.5,1.3,.400,0.0,0.3,.000,0.5,1.0,.500,.400,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,0.0,1.3,1.0
331,Johan Petro\petrojo01,C,25,NJN,77,1,11.6,1.7,3.8,.445,0.0,0.1,.000,1.7,3.7,.451,.445,0.2,0.4,.536,0.8,1.9,2.8,0.6,0.4,0.4,0.6,2.3,3.5
332,Paul Pierce*\piercpa01,SF,33,BOS,80,80,34.7,6.3,12.8,.497,1.4,3.7,.374,5.0,9.1,.547,.551,4.8,5.6,.860,0.4,5.0,5.4,3.3,1.0,0.6,2.1,2.9,18.9
333,Mickaël Piétrus\pietrmi01,SG-SF,28,TOT,57,4,19.4,2.5,6.4,.392,1.5,4.1,.360,1.0,2.3,.450,.508,0.7,1.0,.684,0.3,1.9,2.2,0.6,0.5,0.4,0.7,1.8,7.2
333,Mickaël Piétrus\pietrmi01,SF,28,ORL,19,0,22.0,2.4,6.1,.391,1.8,4.6,.391,0.6,1.5,.393,.539,0.2,0.3,.500,0.3,2.3,2.6,0.5,0.5,0.2,0.7,1.8,6.7
333,Mickaël Piétrus\pietrmi01,SG,28,PHO,38,4,18.1,2.6,6.6,.392,1.3,3.9,.342,1.2,2.7,.465,.494,0.9,1.3,.706,0.2,1.8,2.0,0.6,0.5,0.5,0.7,1.7,7.4
334,Dexter Pittman\pittmde01,C,22,MIA,2,0,5.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0
335,Quincy Pondexter\pondequ01,SF,22,NOH,66,6,11.1,1.1,2.7,.406,0.3,0.8,.360,0.8,2.0,.423,.456,0.4,0.5,.706,0.3,1.0,1.3,0.4,0.3,0.2,0.2,1.0,2.8
336,James Posey\poseyja01,SF,34,IND,49,0,17.1,1.7,4.9,.336,1.4,4.3,.316,0.3,0.6,.483,.475,0.2,0.3,.733,0.2,2.8,3.0,0.7,0.5,0.1,0.5,2.1,4.9
337,Leon Powe\powele01,C-PF,27,TOT,30,3,10.9,2.0,4.0,.496,0.0,0.1,.000,2.0,3.9,.504,.496,1.3,2.4,.556,0.8,1.3,2.1,0.2,0.3,0.1,0.4,1.5,5.3
337,Leon Powe\powele01,PF,27,CLE,14,3,13.4,2.1,4.2,.492,0.0,0.0,,2.1,4.2,.492,.492,0.9,1.9,.462,1.1,1.6,2.7,0.1,0.5,0.2,0.4,1.4,5.0
337,Leon Powe\powele01,C,27,MEM,16,0,8.8,1.9,3.8,.500,0.0,0.1,.000,1.9,3.6,.517,.500,1.8,2.9,.609,0.5,1.1,1.6,0.3,0.2,0.1,0.4,1.5,5.5
338,Josh Powell\poweljo01,PF,28,ATL,54,0,12.1,1.7,3.9,.452,0.0,0.0,.000,1.7,3.8,.454,.452,0.7,0.8,.800,0.9,1.6,2.5,0.4,0.1,0.1,1.0,1.4,4.1
339,A.J. Price\priceaj01,PG,24,IND,50,0,15.9,2.3,6.4,.356,0.8,3.0,.275,1.5,3.4,.427,.420,1.1,1.6,.667,0.3,1.1,1.4,2.2,0.6,0.0,1.1,1.2,6.5
340,Ronnie Price\pricero01,SG,27,UTA,59,0,12.2,1.3,3.6,.352,0.3,1.2,.290,0.9,2.4,.383,.400,0.5,0.7,.744,0.4,0.7,1.0,0.9,0.7,0.1,0.9,1.8,3.3
341,Tayshaun Prince\princta01,SF,30,DET,78,78,32.8,6.1,12.8,.473,0.4,1.3,.347,5.6,11.6,.486,.490,1.5,2.2,.702,1.0,3.2,4.2,2.8,0.4,0.5,1.1,1.2,14.1
342,Joel Przybilla\przybjo01,C,31,TOT,36,9,14.4,0.7,1.2,.568,0.0,0.0,,0.7,1.2,.568,.568,0.4,0.8,.519,1.0,3.0,4.0,0.4,0.1,0.4,0.8,2.2,1.8
342,Joel Przybilla\przybjo01,C,31,POR,31,9,14.4,0.7,1.1,.618,0.0,0.0,,0.7,1.1,.618,.618,0.4,0.7,.565,0.9,3.0,3.9,0.4,0.2,0.5,0.7,2.0,1.8
342,Joel Przybilla\przybjo01,C,31,CHA,5,0,14.8,0.8,2.0,.400,0.0,0.0,,0.8,2.0,.400,.400,0.2,0.8,.250,1.8,3.0,4.8,0.0,0.0,0.2,1.4,3.2,1.8
343,Chris Quinn\quinnch01,PG,27,SAS,41,0,7.1,0.8,2.2,.363,0.3,0.9,.297,0.5,1.3,.407,.423,0.1,0.2,.500,0.1,0.5,0.6,1.0,0.1,0.0,0.3,0.7,2.0
344,Vladimir Radmanović\radmavl01,PF,30,GSW,74,6,15.8,1.9,4.3,.431,0.9,2.3,.405,0.9,2.0,.462,.541,0.4,0.5,.882,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1,5.1
345,Anthony Randolph\randoan01,C-PF,21,TOT,40,3,14.8,3.1,6.6,.466,0.0,0.1,.250,3.1,6.5,.469,.468,1.5,2.2,.674,1.1,2.9,4.0,0.8,0.6,0.6,1.3,1.6,7.6
345,Anthony Randolph\randoan01,PF,21,NYK,17,0,7.5,0.8,2.6,.311,0.1,0.2,.250,0.8,2.4,.317,.322,0.4,0.7,.500,0.6,1.7,2.4,0.4,0.2,0.5,0.6,0.9,2.1
345,Anthony Randolph\randoan01,C,21,MIN,23,3,20.1,4.7,9.5,.498,0.0,0.0,,4.7,9.5,.498,.498,2.3,3.2,.703,1.4,3.8,5.2,1.1,0.8,0.7,1.9,2.0,11.7
