Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
136,Adonal Foyle\foylead01,C,32,ORL,82,0,774,70,153,.458,0,0,,70,153,.458,.458,16,34,.471,71,137,208,18,16,45,32,94,156
137,Richie Frahm\frahmri01,SG,30,LAC,10,2,163,20,54,.370,7,25,.280,13,29,.448,.435,0,2,.000,4,10,14,8,2,0,6,7,47
138,Steve Francis\francst01,PG,30,HOU,10,3,199,19,57,.333,4,17,.235,15,40,.375,.368,13,23,.565,8,15,23,30,9,5,14,25,55
139,Channing Frye\fryech01,C,24,POR,78,20,1342,221,453,.488,3,10,.300,218,443,.492,.491,85,109,.780,107,247,354,57,29,27,55,208,530
140,Dan Gadzuric\gadzuda01,C,29,MIL,51,4,534,64,154,.416,0,1,.000,64,153,.418,.416,33,63,.524,67,77,144,11,20,24,34,83,161
141,Jorge Garbajosa\garbajo01,PF,30,TOR,7,0,74,8,25,.320,6,16,.375,2,9,.222,.440,0,0,,2,13,15,3,3,0,1,2,22
142,Francisco García\garcifr01,SF,26,SAC,79,20,2096,348,752,.463,113,289,.391,235,463,.508,.538,162,208,.779,52,212,264,128,96,50,128,232,971
143,Thomas Gardner\gardnth01,SG,22,CHI,4,0,45,9,23,.391,3,12,.250,6,11,.545,.457,0,2,.000,3,1,4,1,0,0,4,4,21
144,Kevin Garnett*\garneke01,PF,31,BOS,71,71,2328,534,990,.539,0,11,.000,534,979,.545,.539,269,336,.801,135,520,655,244,100,89,138,163,1337
145,Pat Garrity\garripa01,PF,31,ORL,31,0,284,27,80,.338,8,37,.216,19,43,.442,.388,4,5,.800,9,35,44,13,6,1,17,35,66
146,Pau Gasol\gasolpa01,C,27,TOT,66,66,2351,475,890,.534,4,16,.250,471,874,.539,.536,292,362,.807,155,398,553,211,30,98,124,139,1246
146,Pau Gasol\gasolpa01,C,27,MEM,39,39,1433,279,557,.501,4,15,.267,275,542,.507,.504,176,215,.819,94,248,342,116,16,56,80,85,738
146,Pau Gasol\gasolpa01,C,27,LAL,27,27,918,196,333,.589,0,1,.000,196,332,.590,.589,116,147,.789,61,150,211,95,14,42,44,54,508
147,Rudy Gay\gayru01,SF,21,MEM,81,81,3000,625,1355,.461,134,387,.346,491,968,.507,.511,248,316,.785,140,359,499,158,111,79,190,230,1632
148,Mickaël Gelabale\gelabmi01,SG,24,SEA,39,0,465,69,157,.439,16,37,.432,53,120,.442,.490,14,18,.778,16,42,58,33,10,9,27,31,168
149,Devean George\georgde01,SF,30,DAL,53,4,821,74,207,.357,22,68,.324,52,139,.374,.411,24,34,.706,28,109,137,35,19,13,24,90,194
150,Daniel Gibson\gibsoda01,PG,21,CLE,58,26,1765,201,465,.432,118,268,.440,83,197,.421,.559,85,105,.810,30,104,134,145,47,14,76,163,605
151,Eddie Gill\gilled01,PG,29,TOT,14,1,154,12,31,.387,5,15,.333,7,16,.438,.468,9,9,1.000,1,21,22,22,7,2,9,18,38
151,Eddie Gill\gilled01,PG,29,NJN,13,1,149,12,29,.414,5,14,.357,7,15,.467,.500,9,9,1.000,1,21,22,21,7,2,8,18,38
151,Eddie Gill\gilled01,PG,29,SEA,1,0,5,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,1,0,0,1,0,0
152,Manu Ginóbili*\ginobma01,SG,30,SAS,74,23,2299,453,984,.460,156,389,.401,297,595,.499,.540,380,442,.860,63,291,354,332,109,33,200,173,1442
153,Gordan Giriček\giricgo01,SG,30,TOT,56,0,831,133,302,.440,36,99,.364,97,203,.478,.500,23,26,.885,16,80,96,62,24,4,52,82,325
153,Gordan Giriček\giricgo01,SG,30,UTA,22,0,279,41,102,.402,12,34,.353,29,68,.426,.461,1,1,1.000,6,25,31,16,13,1,21,24,95
153,Gordan Giriček\giricgo01,SG,30,PHI,12,0,110,13,41,.317,5,15,.333,8,26,.308,.378,6,8,.750,1,13,14,11,3,1,8,9,37
153,Gordan Giriček\giricgo01,SG,30,PHO,22,0,442,79,159,.497,19,50,.380,60,109,.550,.557,16,17,.941,9,42,51,35,8,2,23,49,193
154,Ryan Gomes\gomesry01,PF,25,MIN,82,74,2434,392,857,.457,59,179,.330,333,678,.491,.492,190,229,.830,133,342,475,145,65,10,96,154,1033
155,Drew Gooden\goodedr01,PF,26,TOT,69,65,2122,332,740,.449,0,6,.000,332,734,.452,.449,162,215,.753,175,415,590,81,48,53,122,203,826
155,Drew Gooden\goodedr01,PF,26,CLE,51,51,1564,232,523,.444,0,3,.000,232,520,.446,.444,110,151,.728,117,306,423,50,35,30,91,144,574
155,Drew Gooden\goodedr01,PF,26,CHI,18,14,558,100,217,.461,0,3,.000,100,214,.467,.461,52,64,.813,58,109,167,31,13,23,31,59,252
156,Ben Gordon\gordobe01,SG,24,CHI,72,27,2291,464,1069,.434,142,346,.410,322,723,.445,.500,266,293,.908,40,181,221,213,55,8,150,171,1336
157,Marcin Gortat\gortama01,C,23,ORL,6,0,41,8,17,.471,0,0,,8,17,.471,.471,2,3,.667,8,8,16,2,1,1,2,4,18
158,Joey Graham\grahajo01,SF,25,TOR,38,3,331,49,113,.434,2,3,.667,47,110,.427,.442,38,45,.844,18,49,67,15,3,0,23,47,138
159,Stephen Graham\grahast01,SF,25,IND,22,0,128,34,58,.586,7,14,.500,27,44,.614,.647,12,16,.750,4,18,22,9,4,1,10,14,87
160,Danny Granger\grangda01,SF,24,IND,80,80,2876,537,1205,.446,171,423,.404,366,782,.468,.517,322,378,.852,93,393,486,166,95,84,171,290,1567
161,Aaron Gray\grayaa01,C,23,CHI,61,1,613,103,204,.505,0,1,.000,103,203,.507,.505,56,99,.566,70,98,168,41,21,16,57,117,262
162,Gerald Green\greenge01,SF,22,TOT,30,0,362,52,151,.344,15,39,.385,37,112,.330,.394,34,41,.829,13,51,64,29,8,4,32,45,153
162,Gerald Green\greenge01,SF,22,MIN,29,0,358,49,148,.331,15,39,.385,34,109,.312,.382,34,41,.829,11,51,62,29,8,4,32,43,147
162,Gerald Green\greenge01,SF,22,HOU,1,0,4,3,3,1.000,0,0,,3,3,1.000,1.000,0,0,,2,0,2,0,0,0,0,2,6
163,Jeff Green\greenje02,SF,21,SEA,80,52,2253,320,749,.427,21,76,.276,299,673,.444,.441,177,238,.744,101,278,379,119,46,49,158,198,838
164,Taurean Green\greenta01,SG-PG,21,TOT,17,0,74,7,25,.280,2,11,.182,5,14,.357,.320,11,12,.917,0,10,10,11,2,0,9,5,27
164,Taurean Green\greenta01,PG,21,POR,8,0,44,4,16,.250,1,8,.125,3,8,.375,.281,8,8,1.000,0,4,4,8,1,0,7,3,17
164,Taurean Green\greenta01,SG,21,DEN,9,0,30,3,9,.333,1,3,.333,2,6,.333,.389,3,4,.750,0,6,6,3,1,0,2,2,10
165,Willie Green\greenwi01,SG,26,PHI,74,74,1970,379,870,.436,51,179,.285,328,691,.475,.465,112,148,.757,32,150,182,151,54,22,109,119,921
166,Orien Greene\greenor01,SG,25,SAC,7,2,61,3,11,.273,0,1,.000,3,10,.300,.273,0,0,,0,6,6,3,3,1,7,9,6
167,Adrian Griffin\griffad01,SG-SF,33,TOT,35,2,307,30,76,.395,0,0,,30,76,.395,.395,5,9,.556,28,31,59,27,17,2,21,27,65
167,Adrian Griffin\griffad01,SG,33,CHI,22,2,222,24,60,.400,0,0,,24,60,.400,.400,3,7,.429,19,18,37,22,12,1,16,19,51
167,Adrian Griffin\griffad01,SF,33,SEA,13,0,85,6,16,.375,0,0,,6,16,.375,.375,2,2,1.000,9,13,22,5,5,1,5,8,14
168,Richard Hamilton\hamilri01,SG,29,DET,72,72,2424,499,1030,.484,62,141,.440,437,889,.492,.515,184,221,.833,75,160,235,299,73,10,132,171,1244
169,Anfernee Hardaway\hardaan01,SF,36,MIA,16,8,325,22,60,.367,8,19,.421,14,41,.341,.433,8,9,.889,3,32,35,35,19,1,13,24,60
170,Matt Harpring\harprma01,SF,31,UTA,76,0,1374,237,474,.500,2,10,.200,235,464,.506,.502,146,205,.712,96,144,240,82,45,14,95,162,622
171,Al Harrington\harrial01,C,27,GSW,81,59,2190,401,923,.434,153,408,.375,248,515,.482,.517,147,190,.774,107,332,439,132,74,16,90,266,1102
172,Othella Harrington\harriot01,C,34,CHA,22,0,166,18,42,.429,0,0,,18,42,.429,.429,10,16,.625,11,31,42,4,1,4,11,34,46
173,Devin Harris\harride01,PG,24,TOT,64,61,2022,321,693,.463,56,167,.335,265,526,.504,.504,248,301,.824,28,145,173,369,90,10,161,190,946
173,Devin Harris\harride01,PG,24,DAL,39,39,1184,187,387,.483,25,70,.357,162,317,.511,.516,161,196,.821,17,74,91,206,56,2,93,127,560
173,Devin Harris\harride01,PG,24,NJN,25,22,838,134,306,.438,31,97,.320,103,209,.493,.489,87,105,.829,11,71,82,163,34,8,68,63,386
174,Mike Harris\harrimi01,PF,24,HOU,17,0,159,27,54,.500,0,2,.000,27,52,.519,.500,8,13,.615,24,30,54,3,6,3,9,16,62
175,David Harrison\harrida01,C,25,IND,55,0,702,90,170,.529,0,0,,90,170,.529,.529,49,96,.510,43,75,118,14,20,59,58,164,229
176,Jason Hart\hartja01,PG,29,UTA,57,0,606,58,180,.322,11,31,.355,47,149,.315,.353,38,45,.844,5,50,55,86,30,3,28,75,165
177,Udonis Haslem\hasleud01,PF,27,MIA,49,48,1805,237,507,.467,0,0,,237,507,.467,.467,115,142,.810,107,336,443,68,39,18,67,145,589
178,Trenton Hassell\hassetr01,SG,28,TOT,63,6,773,57,135,.422,2,9,.222,55,126,.437,.430,7,10,.700,20,63,83,41,13,3,22,90,123
178,Trenton Hassell\hassetr01,SG,28,DAL,37,6,463,37,80,.463,1,4,.250,36,76,.474,.469,1,2,.500,11,33,44,26,9,1,14,55,76
178,Trenton Hassell\hassetr01,SG,28,NJN,26,0,310,20,55,.364,1,5,.200,19,50,.380,.373,6,8,.750,9,30,39,15,4,2,8,35,47
179,Spencer Hawes\hawessp01,C,19,SAC,71,8,931,146,318,.459,4,21,.190,142,297,.478,.465,38,58,.655,68,162,230,44,14,40,56,128,334
180,Chuck Hayes\hayesch01,PF,24,HOU,79,44,1575,113,221,.511,0,3,.000,113,218,.518,.511,11,24,.458,132,295,427,91,85,43,62,212,237
181,Jarvis Hayes\hayesja01,SF,26,DET,82,1,1287,217,504,.431,73,194,.376,144,310,.465,.503,45,60,.750,35,143,178,62,47,6,47,137,552
182,Brendan Haywood\haywobr01,C,28,WAS,80,80,2228,316,599,.528,0,0,,316,599,.528,.528,216,294,.735,273,303,576,71,31,133,108,216,848
183,Luther Head\headlu01,SG,25,HOU,73,17,1379,206,477,.432,79,225,.351,127,252,.504,.515,66,81,.815,18,117,135,138,44,9,70,75,557
184,Walter Herrmann\herrmwa01,PF,28,TOT,45,0,373,56,144,.389,20,64,.313,36,80,.450,.458,21,25,.840,22,51,73,18,7,1,12,24,153
184,Walter Herrmann\herrmwa01,PF,28,CHA,17,0,174,25,65,.385,9,26,.346,16,39,.410,.454,9,10,.900,10,26,36,4,4,0,4,12,68
184,Walter Herrmann\herrmwa01,PF,28,DET,28,0,199,31,79,.392,11,38,.289,20,41,.488,.462,12,15,.800,12,25,37,14,3,1,8,12,85
185,Nenê\hilarne01,PF,25,DEN,16,1,266,29,71,.408,0,1,.000,29,70,.414,.408,27,49,.551,30,57,87,15,9,14,21,46,85
186,Grant Hill*\hillgr01,SF,35,PHO,70,68,2222,358,712,.503,33,104,.317,325,608,.535,.526,170,196,.867,74,279,353,203,65,56,96,153,919
187,Kirk Hinrich\hinriki01,PG,27,CHI,75,72,2380,330,797,.414,84,240,.350,246,557,.442,.467,118,142,.831,28,216,244,452,87,19,157,224,862
188,Ryan Hollins\holliry01,PF,23,CHA,60,1,532,46,94,.489,0,0,,46,94,.489,.489,55,82,.671,53,54,107,14,10,30,25,96,147
189,Al Horford\horfoal01,C,21,ATL,81,77,2540,333,668,.499,0,5,.000,333,663,.502,.499,155,212,.731,248,537,785,124,60,76,137,267,821
190,Robert Horry\horryro01,PF,37,SAS,45,5,583,38,119,.319,18,70,.257,20,49,.408,.395,18,28,.643,35,74,109,47,21,19,22,55,112
191,Eddie House\houseed01,PG,29,BOS,78,2,1480,217,531,.409,117,298,.393,100,233,.429,.519,33,36,.917,19,148,167,152,59,10,76,114,584
192,Dwight Howard\howardw01,C,22,ORL,82,82,3088,583,974,.599,0,4,.000,583,970,.601,.599,529,897,.590,279,882,1161,110,74,176,263,274,1695
193,Josh Howard\howarjo01,SF,27,DAL,76,76,2757,567,1247,.455,67,210,.319,500,1037,.482,.482,312,384,.813,120,412,532,164,59,32,114,202,1513
194,Juwan Howard\howarju01,PF,34,DAL,50,0,353,23,64,.359,0,0,,23,64,.359,.359,11,14,.786,21,60,81,17,5,2,17,62,57
195,Troy Hudson\hudsotr01,PG,31,GSW,9,0,93,9,31,.290,4,12,.333,5,19,.263,.355,6,6,1.000,0,7,7,9,3,0,7,4,28
196,Larry Hughes\hughela01,PG-SG,29,TOT,68,57,2020,305,801,.381,67,194,.345,238,607,.392,.423,150,188,.798,39,191,230,181,99,17,116,139,827
196,Larry Hughes\hughela01,PG,29,CLE,40,32,1210,180,478,.377,43,126,.341,137,352,.389,.422,88,108,.815,27,116,143,94,60,11,72,91,491
196,Larry Hughes\hughela01,SG,29,CHI,28,25,810,125,323,.387,24,68,.353,101,255,.396,.424,62,80,.775,12,75,87,87,39,6,44,48,336
197,Kris Humphries\humphkr01,PF,22,TOR,70,0,925,161,333,.483,0,2,.000,161,331,.486,.483,75,124,.605,90,169,259,28,25,28,47,107,397
198,Lindsey Hunter\hunteli01,PG,37,DET,24,0,215,22,64,.344,7,26,.269,15,38,.395,.398,7,9,.778,4,9,13,33,13,2,13,30,58
199,Steven Hunter\huntest01,C,26,DEN,19,2,120,15,28,.536,0,0,,15,28,.536,.536,9,20,.450,10,19,29,0,0,6,7,20,39
200,Andre Iguodala\iguodan01,SF,24,PHI,82,82,3242,582,1277,.456,101,307,.329,481,970,.496,.495,365,506,.721,85,361,446,391,171,49,214,187,1630
201,Zydrunas Ilgauskas\ilgauzy01,C,32,CLE,73,73,2222,417,879,.474,0,1,.000,417,878,.475,.474,195,243,.802,263,419,682,104,34,120,135,247,1029
202,D.J. Mbenga\mbengdj01,C,27,TOT,42,0,326,39,84,.464,0,0,,39,84,.464,.464,5,12,.417,28,44,72,10,7,26,12,70,83
202,D.J. Mbenga\mbengdj01,C,27,GSW,16,0,130,9,23,.391,0,0,,9,23,.391,.391,1,2,.500,13,18,31,4,3,10,4,32,19
202,D.J. Mbenga\mbengdj01,C,27,LAL,26,0,196,30,61,.492,0,0,,30,61,.492,.492,4,10,.400,15,26,41,6,4,16,8,38,64
203,Allen Iverson*\iversal01,SG,32,DEN,82,82,3424,712,1556,.458,95,275,.345,617,1281,.482,.488,645,797,.809,47,196,243,586,160,12,245,109,2164
204,Royal Ivey\iveyro01,PG,26,MIL,75,20,1437,149,378,.394,35,107,.327,114,271,.421,.440,85,117,.726,38,80,118,160,45,7,75,166,418
205,Jarrett Jack\jackja01,SG,24,POR,82,16,2229,267,620,.431,65,190,.342,202,430,.470,.483,215,248,.867,31,203,234,313,61,1,178,129,814
206,Bobby Jackson\jacksbo01,SG-PG,34,TOT,72,5,1389,204,506,.403,81,226,.358,123,280,.439,.483,64,81,.790,33,148,181,139,45,5,59,96,553
206,Bobby Jackson\jacksbo01,SG,34,NOH,46,0,891,116,296,.392,53,144,.368,63,152,.414,.481,40,49,.816,23,87,110,76,32,3,31,59,325
206,Bobby Jackson\jacksbo01,PG,34,HOU,26,5,498,88,210,.419,28,82,.341,60,128,.469,.486,24,32,.750,10,61,71,63,13,2,28,37,228
207,Luke Jackson\jackslu02,SF,26,MIA,14,1,228,26,80,.325,11,30,.367,15,50,.300,.394,16,23,.696,7,26,33,17,8,0,9,22,79
208,Stephen Jackson\jacksst02,SF,29,GSW,73,73,2855,488,1204,.405,182,501,.363,306,703,.435,.481,308,370,.832,67,251,318,300,92,29,197,171,1466
209,Casey Jacobsen\jacobca01,SG,26,MEM,53,0,547,39,115,.339,16,72,.222,23,43,.535,.409,13,17,.765,12,53,65,20,5,1,16,34,107
210,Jerome James\jamesje01,C,32,NYK,2,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,2,2,1.000,0,3,3,0,0,0,0,0,4
211,LeBron James\jamesle01,SF,23,CLE,75,74,3027,794,1642,.484,113,359,.315,681,1283,.531,.518,549,771,.712,133,459,592,539,138,81,255,165,2250
212,Mike James\jamesmi01,PG,32,TOT,54,1,720,101,290,.348,31,97,.320,70,193,.363,.402,39,48,.813,14,55,69,60,21,2,36,56,272
212,Mike James\jamesmi01,PG,32,HOU,33,1,537,79,226,.350,24,74,.324,55,152,.362,.403,33,42,.786,11,41,52,54,17,2,29,44,215
212,Mike James\jamesmi01,PG,32,NOH,21,0,183,22,64,.344,7,23,.304,15,41,.366,.398,6,6,1.000,3,14,17,6,4,0,7,12,57
213,Antawn Jamison\jamisan01,PF,31,WAS,79,79,3061,618,1417,.436,120,354,.339,498,1063,.468,.478,333,438,.760,215,591,806,120,106,34,113,195,1689
214,Marko Jarić\jaricma01,SG,29,MIN,75,56,2189,227,528,.430,46,127,.362,181,401,.451,.473,121,163,.742,38,184,222,311,97,32,128,180,621
215,Al Jefferson\jeffeal01,C,23,MIN,82,82,2919,721,1441,.500,0,5,.000,721,1436,.502,.500,284,394,.721,308,603,911,117,74,119,167,222,1726
216,Richard Jefferson\jefferi01,SF,27,NJN,82,82,3200,619,1328,.466,77,213,.362,542,1115,.486,.495,542,679,.798,93,249,342,252,76,21,199,225,1857
217,Jared Jeffries\jeffrja01,SF,26,NYK,73,19,1325,108,270,.400,4,25,.160,104,245,.424,.407,49,93,.527,118,125,243,66,36,23,64,132,269
218,Yi Jianlian\jianlyi01,PF,20,MIL,66,49,1647,219,520,.421,6,21,.286,213,499,.427,.427,122,145,.841,106,238,344,55,36,56,90,153,566
219,Alexander Johnson\johnsal01,PF,24,MIA,43,6,549,61,125,.488,0,0,,61,125,.488,.488,57,83,.687,32,62,94,13,13,10,42,80,179
220,Amir Johnson\johnsam01,PF,20,DET,62,0,764,92,165,.558,0,0,,92,165,.558,.558,37,55,.673,87,148,235,29,24,82,39,141,221
221,Anthony Johnson\johnsan02,PG,33,TOT,69,52,1531,155,355,.437,42,93,.452,113,262,.431,.496,35,43,.814,22,115,137,262,52,9,84,115,387
221,Anthony Johnson\johnsan02,PG,33,ATL,42,41,1121,115,267,.431,27,63,.429,88,204,.431,.481,26,32,.813,17,81,98,202,42,8,50,86,283
221,Anthony Johnson\johnsan02,PG,33,SAC,27,11,410,40,88,.455,15,30,.500,25,58,.431,.540,9,11,.818,5,34,39,60,10,1,34,29,104
222,DerMarr Johnson\johnsde03,SF,27,SAS,5,0,28,7,14,.500,3,9,.333,4,5,.800,.607,0,2,.000,0,1,1,1,1,0,0,4,17
223,Joe Johnson\johnsjo02,SG,26,ATL,82,82,3343,647,1497,.432,169,444,.381,478,1053,.454,.489,316,379,.834,83,284,367,474,84,18,223,168,1779
224,Linton Johnson\johnsli01,PF,27,TOT,8,0,63,9,19,.474,1,3,.333,8,16,.500,.500,2,2,1.000,5,9,14,4,0,1,5,11,21
224,Linton Johnson\johnsli01,PF,27,PHO,6,0,53,7,14,.500,1,2,.500,6,12,.500,.536,0,0,,5,8,13,3,0,1,2,10,15
224,Linton Johnson\johnsli01,PF,27,TOR,2,0,10,2,5,.400,0,1,.000,2,4,.500,.400,2,2,1.000,0,1,1,1,0,0,3,1,6
225,Bobby Jones\jonesbo02,SF,24,TOT,47,2,531,60,140,.429,18,53,.340,42,87,.483,.493,40,51,.784,29,63,92,28,15,3,28,85,178
225,Bobby Jones\jonesbo02,SF,24,DEN,25,0,222,26,64,.406,9,23,.391,17,41,.415,.477,23,28,.821,11,27,38,11,5,1,14,46,84
225,Bobby Jones\jonesbo02,SF,24,MEM,9,2,137,14,36,.389,3,13,.231,11,23,.478,.431,9,10,.900,10,17,27,11,5,2,5,17,40
225,Bobby Jones\jonesbo02,SF,24,HOU,4,0,9,2,4,.500,0,0,,2,4,.500,.500,0,0,,0,1,1,0,1,0,1,3,4
225,Bobby Jones\jonesbo02,SF,24,MIA,6,0,143,17,32,.531,6,15,.400,11,17,.647,.625,8,13,.615,8,16,24,5,2,0,7,18,48
225,Bobby Jones\jonesbo02,SF,24,SAS,3,0,20,1,4,.250,0,2,.000,1,2,.500,.250,0,0,,0,2,2,1,2,0,1,1,2
226,Dahntay Jones\jonesda02,SG,27,SAC,25,0,206,23,53,.434,1,6,.167,22,47,.468,.443,34,51,.667,7,28,35,12,8,6,10,28,81
227,Damon Jones\jonesda01,SG,31,CLE,67,3,1336,151,363,.416,115,276,.417,36,87,.414,.574,20,28,.714,5,67,72,126,19,1,36,66,437
228,Dwayne Jones\jonesdw02,PF,24,CLE,56,0,472,25,47,.532,0,1,.000,25,46,.543,.532,28,58,.483,69,71,140,10,10,25,17,88,78
229,Eddie Jones\jonesed02,SG,36,DAL,47,33,922,66,180,.367,34,116,.293,32,64,.500,.461,10,14,.714,18,114,132,69,26,8,29,72,176
230,Fred Jones\jonesfr01,SG,28,NYK,70,26,1757,182,432,.421,74,192,.385,108,240,.450,.507,94,126,.746,30,140,170,166,48,18,78,140,532
231,James Jones\jonesja02,SF,27,POR,58,3,1276,143,327,.437,91,205,.444,52,122,.426,.576,86,98,.878,43,118,161,34,24,15,28,96,463
232,Solomon Jones\jonesso01,PF,23,ATL,35,0,145,12,30,.400,0,2,.000,12,28,.429,.400,11,20,.550,19,23,42,0,3,5,11,28,35
233,Chris Kaman\kamanch01,C,25,LAC,56,55,2083,338,700,.483,0,4,.000,338,696,.486,.483,202,265,.762,173,538,711,107,33,155,164,179,878
234,Jason Kapono\kaponja01,SF,26,TOR,81,7,1530,243,498,.488,57,118,.483,186,380,.489,.545,37,43,.860,31,89,120,65,34,2,58,131,580
235,Coby Karl\karlco01,SG,24,LAL,17,0,71,9,26,.346,4,13,.308,5,13,.385,.423,8,10,.800,3,11,14,9,4,2,5,4,30
236,Viktor Khryapa\khryavi01,PF,25,CHI,9,0,105,12,31,.387,0,1,.000,12,30,.400,.387,8,14,.571,6,14,20,8,6,0,6,11,32
237,Jason Kidd*\kiddja01,PG,34,TOT,80,80,2906,305,793,.385,119,312,.381,186,481,.387,.460,135,165,.818,94,506,600,806,136,26,266,165,864
237,Jason Kidd*\kiddja01,PG,34,NJN,51,51,1895,201,549,.366,84,236,.356,117,313,.374,.443,91,111,.820,58,354,412,530,74,15,185,90,577
237,Jason Kidd*\kiddja01,PG,34,DAL,29,29,1011,104,244,.426,35,76,.461,69,168,.411,.498,44,54,.815,36,152,188,276,62,11,81,75,287
238,Tarence Kinsey\kinseta01,SG,23,MEM,11,0,96,16,38,.421,3,7,.429,13,31,.419,.461,5,6,.833,3,9,12,2,3,0,3,11,40
239,Andrei Kirilenko\kirilan01,SF,26,UTA,72,72,2217,275,544,.506,44,116,.379,231,428,.540,.546,198,257,.770,121,218,339,285,86,109,140,165,792
240,Linas Kleiza\kleizli01,SF,23,DEN,79,13,1889,311,659,.472,94,277,.339,217,382,.568,.543,164,213,.770,92,241,333,95,44,19,89,181,880
241,Brevin Knight\knighbr01,PG,32,LAC,74,39,1674,138,342,.404,0,6,.000,138,336,.411,.404,62,71,.873,15,127,142,328,100,11,71,160,338
242,Kyle Korver\korveky01,SG-PF,26,TOT,75,0,1732,255,575,.443,111,296,.375,144,279,.516,.540,119,130,.915,21,151,172,101,42,29,75,192,740
242,Kyle Korver\korveky01,PF,26,PHI,25,0,657,90,227,.396,38,108,.352,52,119,.437,.480,31,34,.912,12,61,73,33,20,6,28,67,249
242,Kyle Korver\korveky01,SG,26,UTA,50,0,1075,165,348,.474,73,188,.388,92,160,.575,.579,88,96,.917,9,90,99,68,22,23,47,125,491
243,Nenad Krstić\krstine01,C,24,NJN,45,38,812,123,300,.410,0,2,.000,123,298,.413,.410,52,69,.754,35,165,200,27,9,17,41,111,298
244,Raef LaFrentz\lafrera01,C,31,POR,39,0,291,27,61,.443,0,4,.000,27,57,.474,.443,11,19,.579,28,39,67,6,12,17,10,59,65
245,Carl Landry\landrca01,PF,24,HOU,42,0,711,135,219,.616,0,1,.000,135,218,.619,.616,72,109,.661,96,111,207,21,17,7,26,98,342
246,Keith Langford\langfke01,SG,24,SAS,2,0,10,1,4,.250,0,0,,1,4,.250,.250,0,0,,0,2,2,0,0,0,0,1,2
247,Stéphane Lasme\lasmest01,PF-SF,25,TOT,16,4,303,32,71,.451,0,0,,32,71,.451,.451,19,32,.594,26,27,53,3,13,22,15,35,83
247,Stéphane Lasme\lasmest01,SF,25,GSW,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
247,Stéphane Lasme\lasmest01,PF,25,MIA,15,4,303,32,71,.451,0,0,,32,71,.451,.451,19,32,.594,26,27,53,3,13,22,15,35,83
248,Acie Law\lawac01,PG,23,ATL,56,6,865,95,237,.401,7,34,.206,88,203,.433,.416,38,48,.792,12,45,57,113,29,0,56,73,235
249,David Lee\leeda02,PF,24,NYK,81,29,2356,341,618,.552,0,2,.000,341,616,.554,.552,194,237,.819,242,482,724,95,55,29,97,210,876
250,Rashard Lewis\lewisra02,PF,28,ORL,81,81,3076,516,1135,.455,226,553,.409,290,582,.498,.554,218,260,.838,97,340,437,196,99,38,140,214,1476
251,Kyle Lowry\lowryky01,PG,21,MEM,82,9,2089,256,592,.432,36,140,.257,220,452,.487,.463,243,348,.698,41,209,250,296,92,22,127,185,791
252,Tyronn Lue\luety01,PG,30,TOT,50,3,736,113,253,.447,39,86,.453,74,167,.443,.524,25,32,.781,9,45,54,74,11,1,27,66,290
252,Tyronn Lue\luety01,PG,30,ATL,33,3,564,86,196,.439,30,69,.435,56,127,.441,.515,24,28,.857,9,32,41,59,11,0,22,38,226
252,Tyronn Lue\luety01,PG,30,DAL,17,0,172,27,57,.474,9,17,.529,18,40,.450,.553,1,4,.250,0,13,13,15,0,1,5,28,64
253,Mark Madsen\madsema01,PF,32,MIN,20,6,151,3,19,.158,0,0,,3,19,.158,.158,3,12,.250,18,20,38,4,3,2,9,25,9
254,Corey Maggette\maggeco01,SF,28,LAC,70,65,2502,458,1000,.458,78,203,.384,380,797,.477,.497,553,681,.812,78,316,394,189,71,7,195,210,1547
255,Jamaal Magloire\magloja01,C,29,TOT,31,2,286,18,55,.327,0,0,,18,55,.327,.327,20,44,.455,19,70,89,7,1,10,30,50,56
255,Jamaal Magloire\magloja01,C,29,NJN,24,2,259,15,49,.306,0,0,,15,49,.306,.306,14,31,.452,18,63,81,7,0,10,23,42,44
255,Jamaal Magloire\magloja01,C,29,DAL,7,0,27,3,6,.500,0,0,,3,6,.500,.500,6,13,.462,1,7,8,0,1,0,7,8,12
256,Ian Mahinmi\mahinia01,C,21,SAS,6,0,23,6,12,.500,0,0,,6,12,.500,.500,9,9,1.000,0,5,5,1,0,4,2,4,21
257,Stephon Marbury\marbust01,PG,30,NYK,24,19,805,111,265,.419,28,74,.378,83,191,.435,.472,83,116,.716,17,42,59,113,21,2,48,57,333
258,Shawn Marion\mariosh01,PF,29,TOT,63,62,2315,400,787,.508,66,198,.333,334,589,.567,.550,106,150,.707,136,507,643,138,125,85,86,150,972
258,Shawn Marion\mariosh01,PF,29,PHO,47,47,1713,304,578,.526,58,167,.347,246,411,.599,.576,77,108,.713,86,378,464,98,95,70,49,117,743
258,Shawn Marion\mariosh01,PF,29,MIA,16,15,602,96,209,.459,8,31,.258,88,178,.494,.478,29,42,.690,50,129,179,40,30,15,37,33,229
