Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
256,Jay Huff\huffja01,C,23,LAL,4,0,20,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,1,3,4,1,1,1,1,1,0
257,Elijah Hughes\hugheel01,SG-SF,23,TOT,36,4,434,47,144,.326,25,95,.263,22,49,.449,.413,7,9,.778,6,52,58,22,14,8,17,39,126
257,Elijah Hughes\hugheel01,SF,23,UTA,14,1,112,15,36,.417,10,28,.357,5,8,.625,.556,3,3,1.000,2,15,17,6,4,1,7,7,43
257,Elijah Hughes\hugheel01,SG,23,POR,22,3,322,32,108,.296,15,67,.224,17,41,.415,.366,4,6,.667,4,37,41,16,10,7,10,32,83
258,Feron Hunt\huntfe01,SF,22,NYK,2,0,8,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,0,1,1,1,0,1,1,0
259,De'Andre Hunter\huntede01,SF,24,ATL,53,52,1577,254,575,.442,74,195,.379,180,380,.474,.506,127,166,.765,26,150,176,68,36,21,69,155,709
260,Chandler Hutchison\hutchch01,SF,25,PHO,6,0,22,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,0,5,5,2,0,0,4,1,4
261,Bones Hyland\hylanbo01,PG,21,DEN,69,4,1310,230,571,.403,131,358,.366,99,213,.465,.518,107,125,.856,14,174,188,191,41,20,86,153,698
262,Serge Ibaka\ibakase01,C-PF,32,TOT,54,12,877,148,296,.500,37,99,.374,111,197,.563,.563,32,44,.727,62,188,250,49,11,33,43,102,365
262,Serge Ibaka\ibakase01,C,32,LAC,35,10,538,94,192,.490,24,62,.387,70,130,.538,.552,20,29,.690,40,110,150,36,7,26,33,56,232
262,Serge Ibaka\ibakase01,PF,32,MIL,19,2,339,54,104,.519,13,37,.351,41,67,.612,.582,12,15,.800,22,78,100,13,4,7,10,46,133
263,Andre Iguodala\iguodan01,SF,38,GSW,31,0,603,46,121,.380,17,74,.230,29,47,.617,.450,15,20,.750,21,79,100,114,27,22,28,34,124
264,Joe Ingles\inglejo01,SF,34,UTA,45,15,1122,115,285,.404,78,225,.347,37,60,.617,.540,17,22,.773,12,119,131,158,23,5,46,82,325
265,Brandon Ingram\ingrabr01,SF,24,NOP,55,55,1869,453,983,.461,74,226,.327,379,757,.501,.498,266,322,.826,35,285,320,307,34,26,151,119,1246
266,Kyrie Irving\irvinky01,PG,29,BRK,29,29,1091,289,616,.469,100,239,.418,189,377,.501,.550,118,129,.915,16,111,127,167,41,17,73,81,796
267,Wes Iwundu\iwundwe01,SF,27,ATL,3,1,82,8,18,.444,3,5,.600,5,13,.385,.528,3,4,.750,3,10,13,0,1,0,1,8,22
268,Frank Jackson\jacksfr01,PG,23,DET,53,7,1164,194,483,.402,86,279,.308,108,204,.529,.491,86,104,.827,19,68,87,55,27,9,38,89,560
269,Isaiah Jackson\jacksis01,PF,20,IND,36,15,541,116,206,.563,5,16,.313,111,190,.584,.575,60,88,.682,60,89,149,10,25,52,40,92,297
270,Jaren Jackson Jr.\jacksja02,PF,22,MEM,78,78,2126,430,1036,.415,128,401,.319,302,635,.476,.477,284,345,.823,119,335,454,86,73,177,130,272,1272
271,Josh Jackson\jacksjo02,SF,24,TOT,51,3,830,120,300,.400,33,130,.254,87,170,.512,.455,55,77,.714,21,120,141,54,26,22,47,88,328
271,Josh Jackson\jacksjo02,SF,24,DET,39,3,707,103,251,.410,30,113,.265,73,138,.529,.470,40,56,.714,17,106,123,49,21,18,38,71,276
271,Josh Jackson\jacksjo02,SF,24,SAC,12,0,123,17,49,.347,3,17,.176,14,32,.438,.378,15,21,.714,4,14,18,5,5,4,9,17,52
272,Justin Jackson\jacksju01,SF,26,TOT,7,0,37,5,15,.333,3,9,.333,2,6,.333,.433,2,2,1.000,1,6,7,2,0,0,1,3,15
272,Justin Jackson\jacksju01,SF,26,BOS,1,0,2,0,1,.000,0,0,,0,1,.000,.000,2,2,1.000,0,0,0,0,0,0,0,0,2
272,Justin Jackson\jacksju01,SF,26,PHO,6,0,35,5,14,.357,3,9,.333,2,5,.400,.464,0,0,,1,6,7,2,0,0,1,3,13
273,Reggie Jackson\jacksre01,SG,31,LAC,75,75,2337,479,1222,.392,167,512,.326,312,710,.439,.460,138,163,.847,39,232,271,359,55,15,173,159,1263
274,LeBron James\jamesle01,SF,37,LAL,56,56,2084,640,1221,.524,161,448,.359,479,773,.620,.590,254,336,.756,63,396,459,349,73,59,196,121,1695
275,DeJon Jarreau\jarrede01,SG,24,IND,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
276,DaQuan Jeffries\jeffrda01,SG,24,MEM,3,0,9,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,2,2,1,0,0,0,1,2
277,Ty Jerome\jeromty01,SG,24,OKC,48,4,801,124,328,.378,54,186,.290,70,142,.493,.460,38,47,.809,19,59,78,109,30,5,37,73,340
278,Isaiah Joe\joeis01,SG,22,PHI,55,1,609,62,177,.350,45,135,.333,17,42,.405,.477,29,31,.935,6,50,56,35,14,3,19,47,198
279,Alize Johnson\johnsal02,PF,25,TOT,23,0,167,17,39,.436,0,4,.000,17,35,.486,.436,7,12,.583,28,33,61,9,5,0,12,18,41
279,Alize Johnson\johnsal02,PF,25,CHI,16,0,121,12,23,.522,0,2,.000,12,21,.571,.522,4,7,.571,16,20,36,8,3,0,8,15,28
279,Alize Johnson\johnsal02,PF,25,WAS,3,0,18,2,6,.333,0,2,.000,2,4,.500,.333,0,1,.000,5,7,12,0,0,0,3,0,4
279,Alize Johnson\johnsal02,PF,25,NOP,4,0,28,3,10,.300,0,0,,3,10,.300,.300,3,4,.750,7,6,13,1,2,0,1,3,9
280,B.J. Johnson\johnsbj01,SF,26,ORL,4,0,65,11,25,.440,4,10,.400,7,15,.467,.520,0,0,,6,9,15,0,0,1,0,4,26
281,Cameron Johnson\johnsca02,PF,25,PHO,66,16,1730,279,607,.460,166,391,.425,113,216,.523,.596,98,114,.860,42,231,273,99,57,16,47,113,822
282,David Johnson\johnsda08,SG,20,TOR,2,0,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0
283,Jalen Johnson\johnsja05,PF,20,ATL,22,0,120,22,41,.537,3,13,.231,19,28,.679,.573,5,7,.714,2,24,26,3,3,2,9,9,52
284,James Johnson\johnsja01,PF,34,BRK,62,10,1191,144,307,.469,23,85,.271,121,222,.545,.507,29,55,.527,51,164,215,130,30,34,48,162,340
285,Joe Johnson\johnsjo02,SG,40,BOS,1,0,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
286,Keldon Johnson\johnske04,SF,22,SAS,75,74,2392,471,1011,.466,159,399,.398,312,612,.510,.545,177,234,.756,80,377,457,158,58,14,92,148,1278
287,Keon Johnson\johnske07,SG,19,TOT,37,12,697,96,272,.353,34,100,.340,62,172,.360,.415,41,51,.804,24,57,81,76,28,12,46,69,267
287,Keon Johnson\johnske07,SG,19,LAC,15,0,135,17,51,.333,3,11,.273,14,40,.350,.363,16,21,.762,6,15,21,13,7,2,7,21,53
287,Keon Johnson\johnske07,SG,19,POR,22,12,562,79,221,.357,31,89,.348,48,132,.364,.428,25,30,.833,18,42,60,63,21,10,39,48,214
288,Stanley Johnson\johnsst04,PF,25,LAL,48,27,1094,117,251,.466,33,105,.314,84,146,.575,.532,53,74,.716,34,121,155,80,43,14,35,109,320
289,Tyler Johnson\johnsty01,PG,29,TOT,6,0,91,6,20,.300,5,13,.385,1,7,.143,.425,0,0,,3,9,12,7,3,3,2,7,17
289,Tyler Johnson\johnsty01,PG,29,PHI,3,0,38,4,10,.400,3,7,.429,1,3,.333,.550,0,0,,1,5,6,2,1,1,1,4,11
289,Tyler Johnson\johnsty01,PG,29,SAS,3,0,53,2,10,.200,2,6,.333,0,4,.000,.300,0,0,,2,4,6,5,2,2,1,3,6
290,Nikola Jokić\jokicni01,C,26,DEN,74,74,2476,764,1311,.583,97,288,.337,667,1023,.652,.620,379,468,.810,206,813,1019,584,109,63,281,191,2004
291,Carlik Jones\jonesca03,PG,24,TOT,5,0,23,1,9,.111,0,1,.000,1,8,.125,.111,2,2,1.000,1,2,3,5,1,0,3,0,4
291,Carlik Jones\jonesca03,PG,24,DAL,3,0,19,0,7,.000,0,1,.000,0,6,.000,.000,2,2,1.000,1,2,3,5,1,0,3,0,2
291,Carlik Jones\jonesca03,PG,24,DEN,2,0,4,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,0,0,0,0,2
292,Damian Jones\jonesda03,C,26,SAC,56,15,1017,175,266,.658,10,29,.345,165,237,.696,.677,94,131,.718,75,171,246,69,26,47,59,130,454
293,Derrick Jones Jr.\jonesde02,PF,24,CHI,51,8,899,105,195,.538,20,61,.328,85,134,.634,.590,56,70,.800,60,109,169,30,25,33,30,105,286
294,Herbert Jones\joneshe01,PF,23,NOP,78,69,2335,274,576,.476,57,169,.337,217,407,.533,.525,137,163,.840,98,198,296,167,130,60,100,238,742
295,Jemerrio Jones\jonesje01,SF,26,LAL,2,0,15,2,3,.667,0,0,,2,3,.667,.667,0,0,,2,1,3,0,1,0,0,2,4
296,Kai Jones\joneska01,C,21,CHO,21,0,63,9,14,.643,1,2,.500,8,12,.667,.679,3,8,.375,3,8,11,4,1,2,6,8,22
297,Mason Jones\jonesma05,SG,23,LAL,4,0,51,7,15,.467,1,4,.250,6,11,.545,.500,12,15,.800,1,9,10,4,2,0,1,8,27
298,Tre Jones\jonestr01,PG,22,SAS,69,11,1148,166,339,.490,10,51,.196,156,288,.542,.504,71,91,.780,29,126,155,233,42,7,46,78,413
299,Tyus Jones\jonesty01,PG,25,MEM,73,23,1549,249,552,.451,80,205,.390,169,347,.487,.524,54,66,.818,17,159,176,324,66,2,46,32,632
300,DeAndre Jordan\jordade01,C,33,TOT,48,20,622,92,143,.643,0,0,,92,143,.643,.643,22,40,.550,83,181,264,21,12,35,37,71,206
300,DeAndre Jordan\jordade01,C,33,LAL,32,19,408,60,89,.674,0,0,,60,89,.674,.674,12,26,.462,51,121,172,13,10,26,21,50,132
300,DeAndre Jordan\jordade01,C,33,PHI,16,1,214,32,54,.593,0,0,,32,54,.593,.593,10,14,.714,32,60,92,8,2,9,16,21,74
301,Cory Joseph\josepco01,PG,30,DET,65,39,1600,178,400,.445,65,157,.414,113,243,.465,.526,100,113,.885,29,145,174,237,42,17,85,147,521
302,Georgios Kalaitzakis\kalaige01,SF,23,TOT,13,4,214,31,67,.463,10,26,.385,21,41,.512,.537,14,30,.467,6,15,21,12,11,2,20,19,86
302,Georgios Kalaitzakis\kalaige01,SF,23,MIL,9,0,48,5,11,.455,2,4,.500,3,7,.429,.545,4,9,.444,4,4,8,0,1,1,4,8,16
302,Georgios Kalaitzakis\kalaige01,SF,23,OKC,4,4,166,26,56,.464,8,22,.364,18,34,.529,.536,10,21,.476,2,11,13,12,10,1,16,11,70
303,Frank Kaminsky\kaminfr01,C,28,PHO,9,0,181,36,66,.545,5,15,.333,31,51,.608,.583,18,20,.900,11,30,41,13,8,7,5,14,95
304,Luke Kennard\kennalu01,SG,25,LAC,70,13,1919,287,639,.449,190,423,.449,97,216,.449,.598,69,77,.896,20,209,229,146,42,6,60,101,833
305,Braxton Key\keybr01,SF,24,TOT,11,0,197,33,72,.458,6,21,.286,27,51,.529,.500,7,13,.538,13,37,50,11,10,11,11,26,79
305,Braxton Key\keybr01,SF,24,PHI,2,0,6,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,1,1,2,1,1,0,2,1,2
305,Braxton Key\keybr01,SF,24,DET,9,0,191,32,70,.457,6,20,.300,26,50,.520,.500,7,13,.538,12,36,48,10,9,11,9,25,77
306,George King\kingge03,SF,28,DAL,4,0,19,0,5,.000,0,4,.000,0,1,.000,.000,1,2,.500,0,5,5,0,0,0,1,4,1
307,Louis King\kinglo02,SF,22,SAC,10,0,104,15,47,.319,8,27,.296,7,20,.350,.404,7,10,.700,0,12,12,9,2,1,0,14,45
308,Corey Kispert\kispeco01,SF,22,WAS,77,36,1801,234,514,.455,112,320,.350,122,194,.629,.564,54,62,.871,53,156,209,85,35,22,50,93,634
309,Maxi Kleber\klebima01,PF,30,DAL,59,21,1450,141,354,.398,83,255,.325,58,99,.586,.516,46,65,.708,70,280,350,68,30,58,47,137,411
310,Brandon Knight\knighbr03,PG,30,DAL,5,0,65,10,25,.400,4,17,.235,6,8,.750,.480,8,8,1.000,0,8,8,8,1,0,4,5,32
311,Nathan Knight\knighna01,PF,24,MIN,37,2,267,45,88,.511,4,13,.308,41,75,.547,.534,44,60,.733,32,53,85,22,7,8,18,42,138
312,Kevin Knox\knoxke01,SF,22,TOT,30,0,222,31,85,.365,15,54,.278,16,31,.516,.453,16,22,.727,14,30,44,10,4,2,7,19,93
312,Kevin Knox\knoxke01,SF,22,NYK,13,0,111,15,40,.375,10,28,.357,5,12,.417,.500,7,10,.700,8,14,22,3,2,1,5,5,47
312,Kevin Knox\knoxke01,SF,22,ATL,17,0,111,16,45,.356,5,26,.192,11,19,.579,.411,9,12,.750,6,16,22,7,2,1,2,14,46
313,John Konchar\konchjo01,SG,25,MEM,72,7,1292,135,262,.515,52,126,.413,83,136,.610,.615,27,49,.551,87,242,329,109,45,22,29,90,349
314,Furkan Korkmaz\korkmfu01,SG,24,PHI,67,19,1414,182,470,.387,77,266,.289,105,204,.515,.469,68,84,.810,22,153,175,127,33,9,48,58,509
315,Luke Kornet\kornelu01,C,26,TOT,15,0,103,13,27,.481,0,5,.000,13,22,.591,.481,4,6,.667,13,16,29,9,3,3,0,9,30
315,Luke Kornet\kornelu01,C,26,CLE,2,0,15,1,5,.200,0,1,.000,1,4,.250,.200,2,3,.667,2,1,3,1,0,1,0,1,4
315,Luke Kornet\kornelu01,C,26,MIL,1,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,1,0
315,Luke Kornet\kornelu01,C,26,BOS,12,0,85,12,21,.571,0,4,.000,12,17,.706,.571,2,3,.667,10,15,25,8,3,2,0,7,26
316,Vit Krejci\krejcvi01,SG,21,OKC,30,8,690,68,167,.407,32,98,.327,36,69,.522,.503,19,22,.864,18,83,101,57,19,8,29,65,187
317,Arnoldas Kulboka\kulboar01,SF,24,CHO,2,0,5,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,1,0
318,Jonathan Kuminga\kuminjo01,SF,19,GSW,70,12,1185,236,460,.513,50,149,.336,186,311,.598,.567,130,190,.684,54,180,234,64,31,22,74,146,652
319,Kyle Kuzma\kuzmaky01,PF,26,WAS,66,66,2204,423,936,.452,128,375,.341,295,561,.526,.520,156,219,.712,70,491,561,233,42,57,169,128,1130
320,Anthony Lamb\lamban01,SF,24,SAS,2,0,8,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,1,1,2,0,0,0,0,0
321,Jeremy Lamb\lambje01,SF-SG,29,TOT,56,0,935,133,347,.383,55,170,.324,78,177,.441,.463,89,106,.840,26,128,154,81,31,22,37,59,410
321,Jeremy Lamb\lambje01,SF,29,IND,39,0,613,85,228,.373,39,117,.333,46,111,.414,.458,67,80,.838,15,79,94,51,23,14,24,44,276
321,Jeremy Lamb\lambje01,SG,29,SAC,17,0,322,48,119,.403,16,53,.302,32,66,.485,.471,22,26,.846,11,49,60,30,8,8,13,15,134
322,Jock Landale\landajo01,C,26,SAS,54,1,589,101,204,.495,29,89,.326,72,115,.626,.566,34,41,.829,63,75,138,45,10,14,31,53,265
323,Romeo Langford\langfro01,SG,22,TOT,48,5,771,83,191,.435,29,85,.341,54,106,.509,.510,23,42,.548,30,78,108,21,22,16,16,47,218
323,Romeo Langford\langfro01,SG,22,BOS,44,5,728,79,184,.429,29,83,.349,50,101,.495,.508,20,34,.588,30,74,104,19,21,16,16,46,207
323,Romeo Langford\langfro01,SG,22,SAS,4,0,43,4,7,.571,0,2,.000,4,5,.800,.571,3,8,.375,0,4,4,2,1,0,0,1,11
324,Zach LaVine\lavinza01,SF,26,CHI,67,67,2328,565,1186,.476,185,475,.389,380,711,.534,.554,320,375,.853,22,286,308,303,41,23,171,120,1635
325,Jake Layman\laymaja01,SF,27,MIN,34,1,231,30,73,.411,8,35,.229,22,38,.579,.466,13,18,.722,6,30,36,9,7,5,10,12,81
326,Damion Lee\leeda03,SG,29,GSW,63,5,1256,169,383,.441,63,187,.337,106,196,.541,.523,66,75,.880,27,176,203,63,39,6,38,95,467
327,Saben Lee\leesa01,PG,22,DET,37,0,604,69,177,.390,14,60,.233,55,117,.470,.429,56,71,.789,18,69,87,107,36,12,36,44,208
328,Alex Len\lenal01,C,28,SAC,39,10,620,94,176,.534,6,21,.286,88,155,.568,.551,41,63,.651,52,109,161,45,13,25,43,100,235
329,Caris LeVert\leverca01,SG,27,TOT,58,49,1781,379,854,.444,82,256,.320,297,598,.497,.492,146,193,.756,43,171,214,248,51,23,108,131,986
329,Caris LeVert\leverca01,SG,27,IND,39,39,1214,278,622,.447,61,189,.323,217,433,.501,.496,111,146,.760,30,120,150,173,35,18,75,91,728
329,Caris LeVert\leverca01,SG,27,CLE,19,10,567,101,232,.435,21,67,.313,80,165,.485,.481,35,47,.745,13,51,64,75,16,5,33,40,258
330,Kira Lewis Jr.\lewiski01,PG,20,NOP,24,0,341,59,146,.404,13,58,.224,46,88,.523,.449,10,12,.833,9,30,39,49,11,1,26,17,141
331,Scottie Lewis\lewissc01,SG,21,CHO,2,0,7,0,0,,0,0,,0,0,,,1,2,.500,0,0,0,1,1,0,0,0,1
332,Damian Lillard\lillada01,PG,31,POR,29,29,1056,222,552,.402,92,284,.324,130,268,.485,.486,159,181,.878,13,107,120,212,17,11,83,37,695
333,Nassir Little\littlna01,SF,21,POR,42,23,1088,145,315,.460,51,154,.331,94,161,.584,.541,69,94,.734,58,178,236,54,25,36,40,82,410
334,Isaiah Livers\liveris01,SF,23,DET,19,5,383,41,90,.456,27,64,.422,14,26,.538,.606,12,14,.857,15,42,57,21,13,7,15,37,121
335,Kevon Looney\looneke01,C,25,GSW,82,80,1732,208,364,.571,0,1,.000,208,363,.573,.571,75,125,.600,208,388,596,165,50,52,67,215,491
336,Brook Lopez\lopezbr01,C,33,MIL,13,11,298,61,131,.466,19,53,.358,42,78,.538,.538,20,23,.870,19,34,53,6,8,15,12,34,161
337,Robin Lopez\lopezro01,C,33,ORL,36,9,612,110,199,.553,2,6,.333,108,193,.560,.558,32,54,.593,68,58,126,54,2,18,44,67,254
338,Didi Louzada\louzama01,SG-SF,22,TOT,9,1,129,12,33,.364,9,23,.391,3,10,.300,.500,2,2,1.000,5,12,17,5,2,2,5,13,35
338,Didi Louzada\louzama01,SF,22,NOP,2,0,7,0,3,.000,0,3,.000,0,0,,.000,0,0,,2,0,2,1,0,0,0,0,0
338,Didi Louzada\louzama01,SG,22,POR,7,1,122,12,30,.400,9,20,.450,3,10,.300,.550,2,2,1.000,3,12,15,4,2,2,5,13,35
339,Kevin Love\loveke01,PF,33,CLE,74,4,1665,327,761,.430,187,477,.392,140,284,.493,.553,166,198,.838,87,449,536,160,26,18,98,101,1007
340,Kyle Lowry\lowryky01,PG,35,MIA,63,63,2133,276,627,.440,144,382,.377,132,245,.539,.555,148,174,.851,33,249,282,474,67,17,168,177,844
341,Gabriel Lundberg\lundbga01,SG,27,PHO,4,0,44,5,19,.263,3,8,.375,2,11,.182,.342,0,0,,2,5,7,11,3,0,3,7,13
342,Timothé Luwawu-Cabarrot\luwawti01,SF,26,ATL,52,18,685,74,186,.398,44,122,.361,30,64,.469,.516,35,41,.854,17,65,82,40,18,6,20,76,227
343,Trey Lyles\lylestr01,PF,26,TOT,75,23,1537,262,562,.466,67,209,.321,195,353,.552,.526,195,243,.802,89,290,379,88,29,32,73,123,786
343,Trey Lyles\lylestr01,PF,26,DET,51,3,990,175,384,.456,44,146,.301,131,238,.550,.513,138,176,.784,60,184,244,58,22,26,54,91,532
343,Trey Lyles\lylestr01,PF,26,SAC,24,20,547,87,178,.489,23,63,.365,64,115,.557,.553,57,67,.851,29,106,135,30,7,6,19,32,254
344,Théo Maledon\maledth01,PG,20,OKC,51,7,908,119,317,.375,44,150,.293,75,167,.449,.445,79,100,.790,20,111,131,111,31,11,65,67,361
345,Sandro Mamukelashvili\mamuksa01,PF,22,MIL,41,3,407,57,115,.496,22,52,.423,35,63,.556,.591,18,22,.818,35,47,82,22,9,9,15,28,154
346,Terance Mann\mannte01,SF,25,LAC,81,33,2317,334,690,.484,76,208,.365,258,482,.535,.539,128,164,.780,104,321,425,209,55,21,84,178,872
347,Tre Mann\manntr01,PG,20,OKC,60,26,1367,231,588,.393,98,272,.360,133,316,.421,.476,65,82,.793,25,146,171,91,47,12,71,102,625
348,Boban Marjanović\marjabo01,C,33,DAL,23,0,128,42,70,.600,1,4,.250,41,66,.621,.607,13,22,.591,8,31,39,3,0,3,15,24,98
349,Lauri Markkanen\markkla01,PF,24,CLE,61,61,1878,313,703,.445,136,380,.358,177,323,.548,.542,138,159,.868,59,286,345,81,45,30,54,130,900
350,Naji Marshall\marshna01,SF,24,NOP,55,4,735,109,269,.405,21,105,.200,88,164,.537,.444,74,93,.796,38,104,142,62,33,8,46,69,313
351,Caleb Martin\martica02,SF,26,MIA,60,12,1372,208,410,.507,64,155,.413,144,255,.565,.585,71,93,.763,70,160,230,64,58,30,52,104,551
352,Cody Martin\martico01,SF,26,CHO,71,11,1866,204,423,.482,61,159,.384,143,264,.542,.554,75,107,.701,82,203,285,179,88,32,61,116,544
353,Kelan Martin\martike03,SF,26,TOT,30,1,450,70,171,.409,22,75,.293,48,96,.500,.474,9,13,.692,17,38,55,21,13,9,14,36,171
353,Kelan Martin\martike03,SF,26,IND,27,1,444,70,168,.417,22,74,.297,48,94,.511,.482,9,13,.692,16,37,53,21,13,9,14,36,171
353,Kelan Martin\martike03,SF,26,BOS,3,0,6,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,1,1,2,0,0,0,0,0,0
354,Kenyon Martin Jr.\martike04,SF,21,HOU,79,2,1656,279,523,.533,60,168,.357,219,355,.617,.591,78,123,.634,80,217,297,101,34,40,60,113,696
355,Garrison Mathews\mathega01,SG,25,HOU,65,33,1712,184,461,.399,139,386,.360,45,75,.600,.550,143,180,.794,32,158,190,64,57,24,41,168,650
356,Dakota Mathias\mathida01,SG,26,MEM,6,0,16,2,6,.333,2,6,.333,0,0,,.500,0,0,,0,2,2,1,1,0,0,1,6
357,Wesley Matthews\matthwe02,SG,35,MIL,49,14,1002,87,220,.395,53,157,.338,34,63,.540,.516,22,28,.786,30,62,92,36,23,8,18,87,249
358,Tyrese Maxey\maxeyty01,PG,21,PHI,75,74,2650,483,995,.485,132,309,.427,351,686,.512,.552,213,246,.866,26,214,240,321,55,32,88,156,1311
359,Skylar Mays\mayssk01,SG,24,ATL,28,5,220,32,64,.500,8,25,.320,24,39,.615,.563,8,9,.889,5,20,25,17,7,0,10,9,80
360,Miles McBride\mcbrimi01,PG,21,NYK,40,2,372,32,108,.296,17,68,.250,15,40,.375,.375,8,12,.667,4,38,42,41,14,1,5,45,89
361,Mac McClung\mccluma01,SG-PG,23,TOT,2,0,25,3,6,.500,1,3,.333,2,3,.667,.583,1,1,1.000,0,3,3,1,1,1,3,5,8
361,Mac McClung\mccluma01,PG,23,CHI,1,0,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,1,0,2
361,Mac McClung\mccluma01,SG,23,LAL,1,0,22,2,5,.400,1,3,.333,1,2,.500,.500,1,1,1.000,0,3,3,1,1,1,2,5,6
362,CJ McCollum\mccolcj01,SG,30,TOT,62,62,2145,536,1164,.460,182,469,.388,354,695,.509,.539,116,170,.682,53,216,269,315,70,22,127,121,1370
362,CJ McCollum\mccolcj01,SG,30,POR,36,36,1267,290,665,.436,111,289,.384,179,376,.476,.520,48,68,.706,34,119,153,163,36,21,70,77,739
362,CJ McCollum\mccolcj01,SG,30,NOP,26,26,878,246,499,.493,71,180,.394,175,319,.549,.564,68,102,.667,19,97,116,152,34,1,57,44,631
363,T.J. McConnell\mccontj01,PG,29,IND,27,8,652,100,208,.481,10,33,.303,90,175,.514,.505,19,23,.826,20,70,90,131,29,10,29,53,229
364,Jaden McDaniels\mcdanja02,PF,21,MIN,70,31,1803,255,554,.460,80,252,.317,175,302,.579,.532,57,71,.803,76,217,293,79,52,54,75,224,647
365,Jalen McDaniels\mcdanja01,SF,24,CHO,55,2,895,123,254,.484,41,108,.380,82,146,.562,.565,53,72,.736,37,133,170,58,26,22,36,93,340
366,Doug McDermott\mcderdo01,PF,30,SAS,51,51,1223,215,465,.462,108,256,.422,107,209,.512,.578,40,51,.784,18,97,115,64,13,6,43,79,578
367,JaVale McGee\mcgeeja01,C,34,PHO,74,17,1172,288,458,.629,2,9,.222,286,449,.637,.631,102,146,.699,163,333,496,42,22,81,98,181,680
368,Cameron McGriff\mcgrica01,SF,24,POR,3,0,46,5,14,.357,2,6,.333,3,8,.375,.429,2,2,1.000,6,9,15,3,0,1,0,7,14
369,Rodney McGruder\mcgruro01,SG,30,DET,51,2,754,98,225,.436,58,146,.397,40,79,.506,.564,19,26,.731,31,80,111,48,21,7,24,58,273
370,Alfonzo McKinnie\mckinal01,SF,29,CHI,17,3,206,24,61,.393,9,27,.333,15,34,.441,.467,2,8,.250,13,20,33,5,2,3,7,26,59
371,JaQuori McLaughlin\mclauja01,PG,24,DAL,4,0,11,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,2,0,0,0,1,0
372,Jordan McLaughlin\mclaujo01,PG,25,MIN,62,3,902,88,200,.440,27,85,.318,61,115,.530,.508,30,40,.750,22,72,94,180,57,10,38,54,233
373,Ben McLemore\mclembe01,SG,28,POR,64,6,1285,216,539,.401,151,417,.362,65,122,.533,.541,72,88,.818,12,91,103,59,38,10,55,103,655
374,De'Anthony Melton\meltode01,SG,23,MEM,73,15,1657,281,695,.404,139,372,.374,142,323,.440,.504,90,120,.750,64,264,328,194,104,39,112,128,791
375,Sam Merrill\merrisa01,SG,25,MEM,6,0,58,8,24,.333,7,23,.304,1,1,1.000,.479,2,4,.500,1,6,7,4,0,0,2,3,25
376,Chimezie Metu\metuch01,C,24,SAC,60,20,1279,203,449,.452,57,186,.306,146,263,.555,.516,71,91,.780,34,301,335,60,51,32,61,93,534
377,Khris Middleton\middlkh01,SF,30,MIL,66,66,2141,452,1021,.443,162,434,.373,290,587,.494,.522,259,291,.890,41,315,356,358,76,18,190,160,1325
378,C.J. Miles\milescj01,SG,34,BOS,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
379,Patty Mills\millspa02,PG,33,BRK,81,48,2346,324,794,.408,227,568,.400,97,226,.429,.551,48,59,.814,18,138,156,183,51,17,73,112,923
380,Paul Millsap\millspa01,PF,36,TOT,33,1,376,45,115,.391,8,35,.229,37,80,.463,.426,17,24,.708,41,73,114,29,10,13,19,67,115
380,Paul Millsap\millspa01,PF,36,BRK,24,0,270,32,85,.376,6,27,.222,26,58,.448,.412,12,17,.706,29,60,89,24,5,11,11,48,82
380,Paul Millsap\millspa01,PF,36,PHI,9,1,106,13,30,.433,2,8,.250,11,22,.500,.467,5,7,.714,12,13,25,5,5,2,8,19,33
381,Shake Milton\miltosh01,PG,25,PHI,55,6,1179,173,403,.429,43,133,.323,130,270,.481,.483,61,73,.836,30,112,142,139,28,17,44,99,450
382,Davion Mitchell\mitchda01,PG,23,SAC,75,19,2076,352,843,.418,101,320,.316,251,523,.480,.477,56,85,.659,33,133,166,313,55,24,114,141,861
